subject,id,trial,source,stream,freq,amp,coeff,slope,slope_tar,gain
3,AE03,4,eyelink,left,0.2,9,0.996601631250896,-10.0255513533579,-10.8660298353531,0.922650821437955
3,AE03,4,adhawk,right,0.2,9,0.96542798913657,-11.7098431173176,-10.8660298353531,1.07765607998048
3,AE03,4,adhawk,left,0.2,9,0.982403384758717,-11.3872749805342,-10.8660298353531,1.04797015589679
3,AE03,5,eyelink,right,0.01,9,0.973550361414667,0.974330166866632,0.565149628070223,1.72402160148916
3,AE03,5,eyelink,left,0.01,9,0.991011206137726,0.656337565881891,0.565149628070223,1.16135184963855
3,AE03,5,adhawk,right,0.01,9,0.919237429125432,0.535616127540136,0.565149628070223,0.947742157009051
3,AE03,5,adhawk,left,0.01,9,0.989480363774105,0.237353126440444,0.565149628070223,0.419982805705662
3,AE03,6,eyelink,right,0.1,9,0.995621944574836,4.93377552857845,4.98897176530716,0.988936350148834
3,AE03,6,eyelink,left,0.1,9,0.994165368161158,4.09349931306546,4.98897176530716,0.820509617138199
3,AE03,6,adhawk,right,0.1,9,0.997206006279291,4.66507550128461,4.98897176530716,0.93507755119504
3,AE03,6,adhawk,left,0.1,9,0.991116426921601,5.06558255322637,4.98897176530716,1.01535602755902
3,AE03,7,eyelink,right,0.01,-9,0.993664559267134,-0.888655720347742,-0.565149628070223,1.5724255599038
3,AE03,7,eyelink,left,0.01,-9,0.99509485325998,-0.142610000767421,-0.565149628070223,0.252340254127709
3,AE03,7,adhawk,right,0.01,-9,0.966647880245482,-0.622048289252629,-0.565149628070223,1.10067893236822
3,AE03,7,adhawk,left,0.01,-9,0.99511202094365,-0.1700794427027,-0.565149628070223,0.300945863281303
3,AE03,8,eyelink,right,0.2,9,0.964424521109977,-8.93222904012257,-10.8660298353531,0.822032441974452
3,AE03,8,eyelink,left,0.2,9,0.991292435300974,-8.95519604540791,-10.8660298353531,0.824146093936884
3,AE03,8,adhawk,right,0.2,9,0.952412315996566,-10.6031585357106,-10.8660298353531,0.975807971851206
3,AE03,8,adhawk,left,0.2,9,0.965146496724637,-10.0195102900644,-10.8660298353531,0.922094862786542
3,AE03,9,eyelink,right,0.1,9,0.591513018943564,4.84365956666438,4.98897176530716,0.970873317092458
3,AE03,9,eyelink,left,0.1,9,0.610461045141367,4.52893361565136,4.98897176530716,0.90778898512618
3,AE03,9,adhawk,right,0.1,9,0.476722091194468,4.51486184086265,4.98897176530716,0.904968408973282
3,AE03,9,adhawk,left,0.1,9,0.329114731686165,4.92928421100904,4.98897176530716,0.988036101003181
3,AE03,10,eyelink,right,0.01,9,0.939387846684695,1.06867211895879,0.565149628070223,1.89095429932053
3,AE03,10,eyelink,left,0.01,9,0.994392465458224,1.11946506879614,0.565149628070223,1.98082952406552
3,AE03,10,adhawk,right,0.01,9,0.854114754343529,1.47915378105439,0.565149628070223,2.61727816420079
3,AE03,10,adhawk,left,0.01,9,0.983551045368502,1.28582041302834,0.565149628070223,2.27518580772838
3,AE03,11,eyelink,right,0.01,-9,0.888535735131419,-0.392206254867702,-0.565149628070223,0.693986575213614
3,AE03,11,eyelink,left,0.01,-9,0.937895226069058,-0.182892092814567,-0.565149628070223,0.323617116123877
3,AE03,11,adhawk,right,0.01,-9,-0.908940840108787,0.0442203269276224,-0.565149628070223,-0.0782453437660722
3,AE03,11,adhawk,left,0.01,-9,0.989248089219301,-0.144443350135573,-0.565149628070223,0.255584261160701
3,AE03,12,eyelink,right,0.2,9,0.88658795838599,0.445168146752543,-10.8660298353531,-0.0409687948126341
3,AE03,12,eyelink,left,0.2,9,0.892222833631363,0.469125054163158,-10.8660298353531,-0.0431735474015392
3,AE03,12,adhawk,right,0.2,9,0.755940810752381,-1.79939244037845,-10.8660298353531,0.165597966105711
3,AE03,12,adhawk,left,0.2,9,0.874554698103988,-1.32152383551101,-10.8660298353531,0.121619750316842
3,AE03,13,eyelink,right,0.01,9,0.998385259315106,0.285666824645325,0.565149628070223,0.50547113623833
3,AE03,13,eyelink,left,0.01,9,0.99770440562647,0.221135059610387,0.565149628070223,0.391285862410423
3,AE03,13,adhawk,right,0.01,9,0.996488777639389,0.426769899092771,0.565149628070223,0.755144970279874
3,AE03,13,adhawk,left,0.01,9,0.993906843952818,-0.0524116788832324,0.565149628070223,-0.0927394733713245
3,AE03,14,eyelink,right,0.2,-9,0.992148939615667,9.30921008731899,10.8660298353531,0.856725982569186
3,AE03,14,eyelink,left,0.2,-9,0.991519820437148,8.37913441254267,10.8660298353531,0.771131180339738
3,AE03,14,adhawk,right,0.2,-9,0.990231629307112,9.94558280560696,10.8660298353531,0.915291321329576
3,AE03,14,adhawk,left,0.2,-9,0.991893978415599,10.4802305375277,10.8660298353531,0.964494916388852
3,AE03,15,eyelink,right,0.1,9,0.999269876271626,4.40545538989518,4.98897176530716,0.883038749693936
3,AE03,15,eyelink,left,0.1,9,0.999087618945555,4.4260863277803,4.98897176530716,0.88717405830173
3,AE03,15,adhawk,right,0.1,9,0.998663107767878,4.56285399880399,4.98897176530716,0.914588058111222
3,AE03,15,adhawk,left,0.1,9,0.998333482498636,4.68986874000241,4.98897176530716,0.940047160141357
3,AE03,16,eyelink,right,0.2,9,0.996094073455779,-10.8855462201472,-10.8660298353531,1.00179609158909
3,AE03,16,eyelink,left,0.2,9,0.996921246520533,-10.2216764430223,-10.8660298353531,0.940700200340481
3,AE03,16,adhawk,right,0.2,9,0.977198627845199,-12.2081050874234,-10.8660298353531,1.12351109581015
3,AE03,16,adhawk,left,0.2,9,0.997163794672346,-11.1614360152402,-10.8660298353531,1.02718621100468
3,AE03,17,eyelink,right,0.1,9,0.999284613402776,4.57622457186662,4.98897176530716,0.917268083914457
3,AE03,17,eyelink,left,0.1,9,0.999440862522653,4.08992869893639,4.98897176530716,0.819793915727761
3,AE03,17,adhawk,right,0.1,9,0.999176289139719,5.02255627085106,4.98897176530716,1.00673174897029
3,AE03,17,adhawk,left,0.1,9,0.996654291384336,4.40359651592605,4.98897176530716,0.882666153083537
3,AE03,18,eyelink,right,0.1,9,0.999488520413298,4.89679319814306,4.98897176530716,0.981523534006526
3,AE03,18,eyelink,left,0.1,9,0.999375680610122,4.39985539336261,4.98897176530716,0.881916274603676
3,AE03,18,adhawk,right,0.1,9,0.998976460468191,5.23413243949172,4.98897176530716,1.04914052147767
3,AE03,18,adhawk,left,0.1,9,0.999083513439998,5.15149920444054,4.98897176530716,1.03257734194119
3,AE03,19,eyelink,right,0.2,-9,0.987183444306739,10.3114688821044,10.8660298353531,0.948963792511927
3,AE03,19,eyelink,left,0.2,-9,0.98760877465162,9.80537476027463,10.8660298353531,0.902387984282208
3,AE03,19,adhawk,right,0.2,-9,0.98094067039107,10.3749914289225,10.8660298353531,0.954809768252887
3,AE03,19,adhawk,left,0.2,-9,0.975067248819411,11.1048008423376,10.8660298353531,1.02197407982515
3,AE03,20,eyelink,right,0.01,-9,0.994477406561978,-0.63645702000487,-0.565149628070223,1.12617435877669
3,AE03,20,eyelink,left,0.01,-9,0.993575042161063,-0.854945926116402,-0.565149628070223,1.5127780036514
3,AE03,20,adhawk,right,0.01,-9,0.982966416108243,-0.943303847419131,-0.565149628070223,1.66912230065543
3,AE03,20,adhawk,left,0.01,-9,0.992043239245763,-0.762592462967354,-0.565149628070223,1.34936382347331
3,AE03,21,eyelink,right,0.01,-9,0.996922200348756,-0.555317437730574,-0.565149628070223,0.982602500556848
3,AE03,21,eyelink,left,0.01,-9,0.997155651203172,-0.154914117123357,-0.565149628070223,0.274111685523587
3,AE03,21,adhawk,right,0.01,-9,0.994372563960449,-0.413103811180139,-0.565149628070223,0.730963607975354
3,AE03,21,adhawk,left,0.01,-9,0.990831043189305,-0.280833294454958,-0.565149628070223,0.496918480533908
3,AE03,22,eyelink,right,0.2,-9,0.932776097686175,10.2810549038432,10.8660298353531,0.946164796123909
3,AE03,22,eyelink,left,0.2,-9,0.937450458481415,9.78018555087858,10.8660298353531,0.900069823023889
3,AE03,22,adhawk,right,0.2,-9,0.925731885643104,10.4688131943354,10.8660298353531,0.96344417905744
3,AE03,22,adhawk,left,0.2,-9,0.940764149582023,10.718278843177,10.8660298353531,0.986402486058391
3,AE03,23,eyelink,right,0.01,9,0.9966814591163,0.42089843711368,0.565149628070223,0.744755753535382
3,AE03,23,eyelink,left,0.01,9,0.995778375866005,0.892224826491844,0.565149628070223,1.57874088944986
3,AE03,23,adhawk,right,0.01,9,0.989678268992937,0.0577473260414712,0.565149628070223,0.102180596382337
3,AE03,23,adhawk,left,0.01,9,0.993890796940483,0.63956455245312,0.565149628070223,1.13167296002122
3,AE03,24,eyelink,right,0.01,9,0.997270496169582,0.749571389824028,0.565149628070223,1.32632377797635
3,AE03,24,eyelink,left,0.01,9,0.996560409772779,0.847871955583927,0.565149628070223,1.50026101667818
3,AE03,24,adhawk,right,0.01,9,0.996644133967882,0.708610278829268,0.565149628070223,1.25384543072055
3,AE03,24,adhawk,left,0.01,9,0.992250071632988,0.630840006566092,0.565149628070223,1.1162353741967
3,AE03,25,eyelink,right,0.1,-9,0.981534757340824,-5.13371084566316,-4.98897176530716,1.029011805872
3,AE03,25,eyelink,left,0.1,-9,0.981337565048466,-4.98022183342132,-4.98897176530716,0.998246145238447
3,AE03,25,adhawk,right,0.1,-9,0.968607920618758,-5.59802408260918,-4.98897176530716,1.12207972823926
3,AE03,25,adhawk,left,0.1,-9,0.975167318175751,-5.48417015169168,-4.98897176530716,1.09925860671894
3,AE03,26,eyelink,right,0.01,-9,0.986908611881958,-0.167265386579119,-0.565149628070223,0.295966551637428
3,AE03,26,eyelink,left,0.01,-9,0.993019121551995,-0.251936020015909,-0.565149628070223,0.445786403286112
3,AE03,26,adhawk,right,0.01,-9,0.927687329847211,0.646759408279185,-0.565149628070223,-1.14440384661957
3,AE03,26,adhawk,left,0.01,-9,0.975435696630026,-1.10391436769049,-0.565149628070223,1.95331344631677
3,AE03,27,eyelink,right,0.2,-9,0.996915329545235,10.2455247957328,10.8660298353531,0.942894962647583
3,AE03,27,eyelink,left,0.2,-9,0.997277962115803,9.57558003258324,10.8660298353531,0.881239990840874
3,AE03,27,adhawk,right,0.2,-9,0.992831644021692,10.7929211608013,10.8660298353531,0.993271813563965
3,AE03,27,adhawk,left,0.2,-9,0.993482556306752,11.0362295623883,10.8660298353531,1.01566346951132
3,AE03,28,eyelink,right,0.1,-9,0.999133891835488,-5.09035356306643,-4.98897176530716,1.0203211809023
3,AE03,28,eyelink,left,0.1,-9,0.998479693212197,-4.55802294731165,-4.98897176530716,0.91361971198308
3,AE03,28,adhawk,right,0.1,-9,0.994118276750432,-5.7308096321674,-4.98897176530716,1.14869554324178
3,AE03,28,adhawk,left,0.1,-9,0.985462336993331,-5.07948632271793,-4.98897176530716,1.01814292837659
3,AE03,29,eyelink,right,0.1,-9,0.934901245029722,-5.80821029508624,-4.98897176530716,1.16420989500802
3,AE03,29,eyelink,left,0.1,-9,0.932147708760645,-5.36670853178532,-4.98897176530716,1.07571435242526
3,AE03,29,adhawk,right,0.1,-9,0.931818363502133,-6.1754171614401,-4.98897176530716,1.23781361209205
3,AE03,29,adhawk,left,0.1,-9,0.900264066556736,-5.73198589682552,-4.98897176530716,1.14893131620532
3,AE03,30,eyelink,right,0.2,9,0.995679287759166,-10.5198291080569,-10.8660298353531,0.968139170189847
3,AE03,30,eyelink,left,0.2,9,0.995033137346103,-9.44124613146798,-10.8660298353531,0.868877250893465
3,AE03,30,adhawk,right,0.2,9,0.995812382860763,-11.4099612062843,-10.8660298353531,1.05005796773735
3,AE03,30,adhawk,left,0.2,9,0.989842549330148,-10.7454766503579,-10.8660298353531,0.988905498436696
4,AE04,1,eyelink,right,0.2,-9,0.988561517179047,9.88249788586998,10.8660298353531,0.909485620379655
4,AE04,1,eyelink,left,0.2,-9,0.959929363471451,9.77429458744814,10.8660298353531,0.899527678052846
4,AE04,1,adhawk,right,0.2,-9,0.993213255024346,9.31632431359712,10.8660298353531,0.8573807043384
4,AE04,1,adhawk,left,0.2,-9,0.991222920540496,10.1163192762007,10.8660298353531,0.931004187314746
4,AE04,2,eyelink,right,0.1,-9,0.999757098057474,-4.53945979431566,-4.98897176530716,0.909898874530146
4,AE04,2,eyelink,left,0.1,-9,0.99977270953899,-4.75566626601016,-4.98897176530716,0.953235754726178
4,AE04,2,adhawk,right,0.1,-9,0.993590511727955,-4.08260649889326,-4.98897176530716,0.818326238541441
4,AE04,2,adhawk,left,0.1,-9,0.999714909218675,-4.7760746815691,-4.98897176530716,0.957326460490612
4,AE04,3,eyelink,right,0.1,-9,0.99926367064552,-5.19255831702654,-4.98897176530716,1.04080731687742
4,AE04,3,eyelink,left,0.1,-9,0.998915647407977,-4.83586339757648,-4.98897176530716,0.969310636553332
4,AE04,3,adhawk,right,0.1,-9,0.996722071355639,-5.26525455797351,-4.98897176530716,1.0553787044031
4,AE04,3,adhawk,left,0.1,-9,0.996958765458824,-5.02116820142077,-4.98897176530716,1.00645352141247
4,AE04,4,eyelink,right,0.2,9,0.998584294288531,-10.4450185821544,-10.8660298353531,0.96125436248767
4,AE04,4,eyelink,left,0.2,9,0.997651749674274,-10.0798177018845,-10.8660298353531,0.927644949868383
4,AE04,4,adhawk,right,0.2,9,0.967568800287406,-9.60307290860909,-10.8660298353531,0.88377015838527
4,AE04,4,adhawk,left,0.2,9,0.971526172592381,-10.3521993482585,-10.8660298353531,0.952712214591674
4,AE04,5,eyelink,right,0.01,9,0.99487440508242,0.0577620578450512,0.565149628070223,0.102206663467668
4,AE04,5,eyelink,left,0.01,9,0.992841467943096,0.545760978783896,0.565149628070223,0.965692892070845
4,AE04,5,adhawk,right,0.01,9,0.995129672562078,0.0907275761540045,0.565149628070223,0.160537265969378
4,AE04,5,adhawk,left,0.01,9,0.979212341169184,0.170392941896667,0.565149628070223,0.301500582205984
4,AE04,6,eyelink,right,0.1,9,0.999059123265232,5.18566930685127,4.98897176530716,1.03942646917987
4,AE04,6,eyelink,left,0.1,9,0.999616836888939,4.80257990444462,4.98897176530716,0.962639223144399
4,AE04,6,adhawk,right,0.1,9,0.998419385793603,4.94562742927437,4.98897176530716,0.991311970066817
4,AE04,6,adhawk,left,0.1,9,0.998368968191649,5.13605612268719,4.98897176530716,1.02948189813437
4,AE04,7,eyelink,right,0.01,-9,0.902797445534377,-0.949440510848484,-0.565149628070223,1.67998077622465
4,AE04,7,eyelink,left,0.01,-9,0.654705022653867,-0.399896201698083,-0.565149628070223,0.707593497077191
4,AE04,7,adhawk,right,0.01,-9,0.93893319252845,0.377744329021927,-0.565149628070223,-0.668397023124274
4,AE04,7,adhawk,left,0.01,-9,0.942977033532306,-0.955880737581272,-0.565149628070223,1.69137638972753
4,AE04,8,eyelink,right,0.2,9,0.998799805844623,-10.6193325303411,-10.8660298353531,0.977296463496778
4,AE04,8,eyelink,left,0.2,9,0.998525074930374,-9.85221382631035,-10.8660298353531,0.90669858040107
4,AE04,8,adhawk,right,0.2,9,0.980051872305281,-10.1047244902256,-10.8660298353531,0.929937119935874
4,AE04,8,adhawk,left,0.2,9,0.984970738207754,-9.948983954611,-10.8660298353531,0.915604328845254
4,AE04,9,eyelink,right,0.1,9,0.999694418993149,5.01189205328455,4.98897176530716,1.00459419075826
4,AE04,9,eyelink,left,0.1,9,0.99968088702021,4.47916010472289,4.98897176530716,0.89781227784662
4,AE04,9,adhawk,right,0.1,9,0.999342347567316,4.57806365824973,4.98897176530716,0.91763671425947
4,AE04,9,adhawk,left,0.1,9,0.997150273986661,4.77539659169708,4.98897176530716,0.957190542729615
4,AE04,10,eyelink,right,0.01,9,0.997626778460032,0.36759149025026,0.565149628070223,0.650432154587889
4,AE04,10,eyelink,left,0.01,9,0.996447251237689,0.734812270596573,0.565149628070223,1.3002083591662
4,AE04,10,adhawk,right,0.01,9,0.991699838297413,0.755163589376761,0.565149628070223,1.33621885580172
4,AE04,10,adhawk,left,0.01,9,0.99147701727006,0.333233858968584,0.565149628070223,0.589638287662782
4,AE04,11,eyelink,right,0.01,-9,0.999389465421149,-0.522606925065562,-0.565149628070223,0.924723115982702
4,AE04,11,eyelink,left,0.01,-9,0.999156235223764,-0.544391181687241,-0.565149628070223,0.963269114316037
4,AE04,11,adhawk,right,0.01,-9,0.988992055975191,-0.13877739211242,-0.565149628070223,0.245558671933118
4,AE04,11,adhawk,left,0.01,-9,0.991186089962283,-0.73045562919964,-0.565149628070223,1.29249953095409
4,AE04,12,eyelink,right,0.2,9,0.998384933175885,-10.6675840516301,-10.8660298353531,0.981737047778263
4,AE04,12,eyelink,left,0.2,9,0.997830831831883,-10.1992982316576,-10.8660298353531,0.938640735043233
4,AE04,12,adhawk,right,0.2,9,0.966573628568686,-10.0545241979741,-10.8660298353531,0.925317190392874
4,AE04,12,adhawk,left,0.2,9,0.973893166480546,-10.7591268193089,-10.8660298353531,0.990161722573557
4,AE04,13,eyelink,right,0.01,9,0.998664646015368,0.649357467553686,0.565149628070223,1.14900096417121
4,AE04,13,eyelink,left,0.01,9,0.995219076374491,0.480590985130063,0.565149628070223,0.850378309141073
4,AE04,13,adhawk,right,0.01,9,0.99512246760434,0.59884799574016,0.565149628070223,1.05962733760439
4,AE04,13,adhawk,left,0.01,9,0.976725127650304,0.168146253612216,0.565149628070223,0.297525195559933
4,AE04,14,eyelink,right,0.2,-9,0.998572664303066,10.3416134516232,10.8660298353531,0.951737995231372
4,AE04,14,eyelink,left,0.2,-9,0.998010910450327,10.0738000426,10.8660298353531,0.92709114508635
4,AE04,14,adhawk,right,0.2,-9,0.982103974786301,9.98382495019592,10.8660298353531,0.918810743341887
4,AE04,14,adhawk,left,0.2,-9,0.967953688901253,10.3269907219902,10.8660298353531,0.950392266399906
4,AE04,15,eyelink,right,0.1,9,0.999255788939786,4.43449334398354,4.98897176530716,0.888859178322193
4,AE04,15,eyelink,left,0.1,9,0.998798743252421,4.36945382433644,4.98897176530716,0.875822520127537
4,AE04,15,adhawk,right,0.1,9,0.998688746322183,4.10232414145397,4.98897176530716,0.822278484312367
4,AE04,15,adhawk,left,0.1,9,0.998548694216001,4.80977413333487,4.98897176530716,0.964081249523516
4,AE04,16,eyelink,right,0.2,9,0.998631915544524,-10.6546798764747,-10.8660298353531,0.980549477400586
4,AE04,16,eyelink,left,0.2,9,0.998234947073742,-10.2861462164255,-10.8660298353531,0.946633349280803
4,AE04,16,adhawk,right,0.2,9,0.955657753621993,-10.1005566519324,-10.8660298353531,0.929553554056126
4,AE04,16,adhawk,left,0.2,9,0.976359487133454,-10.7384058248747,-10.8660298353531,0.988254770839739
4,AE04,17,eyelink,right,0.1,9,0.999363846677959,4.79152923057278,4.98897176530716,0.960424202817227
4,AE04,17,eyelink,left,0.1,9,0.999389556849555,4.41080931136932,4.98897176530716,0.884111900981616
4,AE04,17,adhawk,right,0.1,9,0.998714771552443,4.57194979082554,4.98897176530716,0.916411237806245
4,AE04,17,adhawk,left,0.1,9,0.993272503179158,4.39591958301886,4.98897176530716,0.881127372495404
4,AE04,18,eyelink,right,0.1,9,0.999575316589126,4.74037247586467,4.98897176530716,0.950170235243416
4,AE04,18,eyelink,left,0.1,9,0.999596127142929,4.37943363497341,4.98897176530716,0.877822894374263
4,AE04,18,adhawk,right,0.1,9,0.991711856847971,3.93858105968026,4.98897176530716,0.789457476402008
4,AE04,18,adhawk,left,0.1,9,0.997113898776286,4.98307537555587,4.98897176530716,0.998818115229215
4,AE04,19,eyelink,right,0.2,-9,0.998744896825048,10.4039571535413,10.8660298353531,0.957475481954926
4,AE04,19,eyelink,left,0.2,-9,0.998423416269351,10.1338627293554,10.8660298353531,0.932618710136834
4,AE04,19,adhawk,right,0.2,-9,0.969672033613727,9.96734546441631,10.8660298353531,0.917294137366262
4,AE04,19,adhawk,left,0.2,-9,0.967801996315676,10.6592222328077,10.8660298353531,0.980967510150531
4,AE04,20,eyelink,right,0.01,-9,0.997712383829384,-0.639526522509081,-0.565149628070223,1.13160566820654
4,AE04,20,eyelink,left,0.01,-9,0.998216463635563,-0.535191015774262,-0.565149628070223,0.946989946010831
4,AE04,20,adhawk,right,0.01,-9,0.993237952995472,-0.338666591561213,-0.565149628070223,0.599251197806914
4,AE04,20,adhawk,left,0.01,-9,0.997285293137484,-0.620261276079331,-0.565149628070223,1.09751691458649
4,AE04,21,eyelink,right,0.01,-9,0.997700580111685,-0.598073795787415,-0.565149628070223,1.05825743499048
4,AE04,21,eyelink,left,0.01,-9,0.997599624766246,-0.587546704566072,-0.565149628070223,1.0396303481121
4,AE04,21,adhawk,right,0.01,-9,0.993390802371047,-0.531331587649782,-0.565149628070223,0.940160908296238
4,AE04,21,adhawk,left,0.01,-9,0.992309752518232,-0.352651194420758,-0.565149628070223,0.623996154124583
4,AE04,22,eyelink,right,0.2,-9,0.998670175740928,10.5988285360447,10.8660298353531,0.975409482271153
4,AE04,22,eyelink,left,0.2,-9,0.998068083535306,10.3638865053144,10.8660298353531,0.953787782874944
4,AE04,22,adhawk,right,0.2,-9,0.984768843603684,10.2745636069933,10.8660298353531,0.945567402508372
4,AE04,22,adhawk,left,0.2,-9,0.967674980980685,10.6058411230601,10.8660298353531,0.97605485018581
4,AE04,23,eyelink,right,0.01,9,0.997333269837942,0.522718460967694,0.565149628070223,0.924920472393451
4,AE04,23,eyelink,left,0.01,9,0.997327964072256,0.400025257627822,0.565149628070223,0.707821854176496
4,AE04,23,adhawk,right,0.01,9,0.995921499617365,0.616894811639474,0.565149628070223,1.09156014796638
4,AE04,23,adhawk,left,0.01,9,0.993475413695125,0.0607918928769327,0.565149628070223,0.107567783570016
4,AE04,24,eyelink,right,0.01,9,0.998814727736602,0.612607329730568,0.565149628070223,1.08397369351971
4,AE04,24,eyelink,left,0.01,9,0.996863381884169,0.72790962248555,0.565149628070223,1.28799451743619
4,AE04,24,adhawk,right,0.01,9,0.984023511217912,0.464362604980213,0.565149628070223,0.821663117015292
4,AE04,24,adhawk,left,0.01,9,0.995348132348833,0.747667593504716,0.565149628070223,1.32295511908541
4,AE04,25,eyelink,right,0.1,-9,0.999570463824116,-5.11106248917564,-4.98897176530716,1.02447212163386
4,AE04,25,eyelink,left,0.1,-9,0.999581749112343,-5.07974693124433,-4.98897176530716,1.01819516529807
4,AE04,25,adhawk,right,0.1,-9,0.999205848597239,-5.25698290551446,-4.98897176530716,1.0537207169764
4,AE04,25,adhawk,left,0.1,-9,0.999036951260576,-4.88466474930322,-4.98897176530716,0.979092482196575
4,AE04,26,eyelink,right,0.01,-9,0.997739851066145,-0.78950812649719,-0.565149628070223,1.39698955335611
4,AE04,26,eyelink,left,0.01,-9,0.997055044693885,-0.86246066153786,-0.565149628070223,1.52607489893047
4,AE04,26,adhawk,right,0.01,-9,0.992444843275796,-0.798267915910791,-0.565149628070223,1.41248950058869
4,AE04,26,adhawk,left,0.01,-9,0.998162739238964,-0.579640786644793,-0.565149628070223,1.02564127773392
4,AE04,27,eyelink,right,0.2,-9,0.998409379731786,10.3531638403306,10.8660298353531,0.952800976732654
4,AE04,27,eyelink,left,0.2,-9,0.997865166220455,10.1497052919771,10.8660298353531,0.934076700116778
4,AE04,27,adhawk,right,0.2,-9,0.993413450817869,10.0642445063085,10.8660298353531,0.926211749719665
4,AE04,27,adhawk,left,0.2,-9,0.996627969738082,10.2786704418603,10.8660298353531,0.94594535424688
4,AE04,28,eyelink,right,0.1,-9,0.999708950026693,-4.51453633193236,-4.98897176530716,0.904903163278256
4,AE04,28,eyelink,left,0.1,-9,0.999621476523876,-4.59798576079745,-4.98897176530716,0.921629942420482
4,AE04,28,adhawk,right,0.1,-9,0.995455758546945,-4.73414238471166,-4.98897176530716,0.948921462661393
4,AE04,28,adhawk,left,0.1,-9,0.994992864815043,-4.01597388161464,-4.98897176530716,0.804970256504826
4,AE04,29,eyelink,right,0.1,-9,0.999625394130338,-4.76299159176319,-4.98897176530716,0.954704058436366
4,AE04,29,eyelink,left,0.1,-9,0.999620008517098,-4.73804459557328,-4.98897176530716,0.949703630018754
4,AE04,29,adhawk,right,0.1,-9,0.99882147543463,-5.12194339226394,-4.98897176530716,1.02665311274789
4,AE04,29,adhawk,left,0.1,-9,0.99830796149635,-4.66526566059967,-4.98897176530716,0.935115667128343
4,AE04,30,eyelink,right,0.2,9,0.998600686890865,-10.6139643372928,-10.8660298353531,0.976802429049091
4,AE04,30,eyelink,left,0.2,9,0.997573622612025,-10.1526728163849,-10.8660298353531,0.934349801189825
4,AE04,30,adhawk,right,0.2,9,0.985175770437487,-10.0932009499265,-10.8660298353531,0.928876609291812
4,AE04,30,adhawk,left,0.2,9,0.997104086438849,-10.8189834765446,-10.8660298353531,0.995670326741102
5,AE05,1,eyelink,right,0.2,-9,0.99707929299632,9.31201650583039,10.8660298353531,0.856984257077348
5,AE05,1,eyelink,left,0.2,-9,0.997283512738691,9.00647645246637,10.8660298353531,0.828865426373429
5,AE05,1,adhawk,right,0.2,-9,0.919111981924268,11.2357039317056,10.8660298353531,1.0340210823966
5,AE05,1,adhawk,left,0.2,-9,0.916412655281981,11.3138225051433,10.8660298353531,1.0412103294925
5,AE05,2,eyelink,right,0.1,-9,0.999289224052301,-4.08416144860142,-4.98897176530716,0.818637915933358
5,AE05,2,eyelink,left,0.1,-9,0.999136867282973,-3.83544365825431,-4.98897176530716,0.768784398606067
5,AE05,2,adhawk,right,0.1,-9,0.915685941428419,-4.70411716449389,-4.98897176530716,0.94290314433244
5,AE05,2,adhawk,left,0.1,-9,0.943978797861488,-4.85954376086429,-4.98897176530716,0.974057178406401
5,AE05,3,eyelink,right,0.1,-9,0.999272951267423,-4.9342850068297,-4.98897176530716,0.98903847104172
5,AE05,3,eyelink,left,0.1,-9,0.99918496233863,-4.79371632570893,-4.98897176530716,0.960862588769089
5,AE05,3,adhawk,right,0.1,-9,0.945569909738394,-5.33769370676727,-4.98897176530716,1.06989855983654
5,AE05,3,adhawk,left,0.1,-9,0.9687489090886,-6.13930592513884,-4.98897176530716,1.23057539989121
5,AE05,4,eyelink,right,0.2,9,0.997533555925409,-9.33565178152918,-10.8660298353531,0.859159409921295
5,AE05,4,eyelink,left,0.2,9,0.997526508964925,-9.0979013855062,-10.8660298353531,0.837279256854768
5,AE05,4,adhawk,right,0.2,9,0.913602577252484,-10.3067761669862,-10.8660298353531,0.948531922253023
5,AE05,4,adhawk,left,0.2,9,0.905078946460156,-10.6315600944663,-10.8660298353531,0.978421765406536
5,AE05,5,eyelink,right,0.01,9,0.994204608593864,0.104339906405141,0.565149628070223,0.184623507161145
5,AE05,5,eyelink,left,0.01,9,0.994903882239965,-0.0613112824348775,0.565149628070223,-0.108486813738572
5,AE05,5,adhawk,right,0.01,9,0.990338003435152,-0.0328587872734391,0.565149628070223,-0.0581417480281103
5,AE05,5,adhawk,left,0.01,9,0.985508131010901,0.401984916679017,0.565149628070223,0.711289358982057
5,AE05,6,eyelink,right,0.1,9,0.998565165033265,5.49986657365288,4.98897176530716,1.10240483057019
5,AE05,6,eyelink,left,0.1,9,0.998750159209748,5.49783640619434,4.98897176530716,1.10199789953228
5,AE05,6,adhawk,right,0.1,9,0.894266176279987,5.05688477809206,4.98897176530716,1.0136126272065
5,AE05,6,adhawk,left,0.1,9,0.874579097765131,5.78975322984744,4.98897176530716,1.1605103220084
5,AE05,7,eyelink,right,0.01,-9,0.995141080612076,-0.186565509207781,-0.565149628070223,0.33011701670022
5,AE05,7,eyelink,left,0.01,-9,0.996277474938373,-0.604021447197164,-0.565149628070223,1.06878146458253
5,AE05,7,adhawk,right,0.01,-9,0.512962281372052,0.0647874415587996,-0.565149628070223,-0.114637678839186
5,AE05,7,adhawk,left,0.01,-9,0.644962025191078,-0.929555909478891,-0.565149628070223,1.64479610940023
5,AE05,8,eyelink,right,0.2,9,0.990965401713343,-9.30173793842152,-10.8660298353531,0.85603832120522
