subject,id,trial,source,stream,freq,amp,coeff,slope,slope_tar,gain
3,AE03,4,adhawk,right,0.01,-9,0.97348417666287,-0.163705641400422,-0.565149628070223,0.289667785785184
3,AE03,4,adhawk,left,0.01,-9,0.983526016734422,-0.294192066399996,-0.565149628070223,0.520556064779788
3,AE03,5,eyelink,right,0.2,-9,0.973005875845721,5.07472295039309,10.8660298353531,0.467026414181401
3,AE03,5,eyelink,left,0.2,-9,0.976909604363563,5.34045397740026,10.8660298353531,0.491481622848564
3,AE03,5,adhawk,right,0.2,-9,0.973029039747339,2.44414289979379,10.8660298353531,0.2249343078225
3,AE03,5,adhawk,left,0.2,-9,0.976359789895686,1.29691595504935,10.8660298353531,0.119355088721529
3,AE03,6,eyelink,right,0.2,9,0.880443687563693,-4.31515108041867,-10.8660298353531,0.397123065719839
3,AE03,6,eyelink,left,0.2,9,0.900887362728537,-4.83060663718546,-10.8660298353531,0.444560406181553
3,AE03,6,adhawk,right,0.2,9,0.84653052605449,-1.46257143629825,-10.8660298353531,0.134600351596653
3,AE03,6,adhawk,left,0.2,9,0.844346521059457,-1.38680963763152,-10.8660298353531,0.127627998325522
3,AE03,7,eyelink,right,0.01,-9,0.958807710786828,-1.13593132940586,-0.565149628070223,2.00996563208338
3,AE03,7,eyelink,left,0.01,-9,0.966561606906323,-1.13453453534281,-0.565149628070223,2.00749408473793
3,AE03,7,adhawk,right,0.01,-9,0.966203530621279,-0.755473608258585,-0.565149628070223,1.33676741651277
3,AE03,7,adhawk,left,0.01,-9,0.971350336895069,-0.639051770335852,-0.565149628070223,1.13076562134169
3,AE03,8,eyelink,right,0.01,-9,0.987007200410499,-0.774158114544274,-0.565149628070223,1.36982858360491
3,AE03,8,eyelink,left,0.01,-9,0.982403852952315,-0.87236107595197,-0.565149628070223,1.54359311697817
3,AE03,8,adhawk,right,0.01,-9,0.980821838491378,-0.604001318528278,-0.565149628070223,1.06874584805217
3,AE03,8,adhawk,left,0.01,-9,0.979144144570535,-0.535875008514644,-0.565149628070223,0.948200232112792
3,AE03,9,eyelink,right,0.01,9,0.97916331155219,0.148813290663637,0.565149628070223,0.263316621426045
3,AE03,9,eyelink,left,0.01,9,0.984666355609283,0.158238651580637,0.565149628070223,0.279994259433494
3,AE03,9,adhawk,right,0.01,9,0.957265185406552,0.159321924355873,0.565149628070223,0.281911048760483
3,AE03,9,adhawk,left,0.01,9,0.95072018152476,0.149364644416912,0.565149628070223,0.264292210413261
3,AE03,10,eyelink,right,0.2,9,0.979684136712688,-6.90322831761373,-10.8660298353531,0.635303640999932
3,AE03,10,eyelink,left,0.2,9,0.978697450363097,-7.15693595466657,-10.8660298353531,0.658652337892645
3,AE03,10,adhawk,right,0.2,9,0.969716037967362,-6.55783599708706,-10.8660298353531,0.603517208810788
3,AE03,10,adhawk,left,0.2,9,0.965445254378105,-5.78392823744841,-10.8660298353531,0.532294529380928
3,AE03,11,eyelink,right,0.1,-9,0.995610395171815,-3.59922793416633,-4.98897176530716,0.721436821750531
3,AE03,11,eyelink,left,0.1,-9,0.991145682116574,-4.00889655298905,-4.98897176530716,0.803551661860775
3,AE03,11,adhawk,right,0.1,-9,0.994951765501993,-3.42217637786063,-4.98897176530716,0.685948235197104
3,AE03,11,adhawk,left,0.1,-9,0.988224607258198,-3.11456016191632,-4.98897176530716,0.624288993490539
3,AE03,12,eyelink,right,0.01,9,0.994551980169254,0.381139036871358,0.565149628070223,0.674403764845084
3,AE03,12,eyelink,left,0.01,9,0.997556154287574,0.310202032672209,0.565149628070223,0.548884786019295
3,AE03,12,adhawk,right,0.01,9,0.993010976079899,0.0880469663941968,0.565149628070223,0.155794080047163
3,AE03,12,adhawk,left,0.01,9,0.996264088648584,0.405680766488514,0.565149628070223,0.717828954207691
3,AE03,13,eyelink,right,0.1,9,0.997011168751254,2.45701756705665,4.98897176530716,0.492489771969149
3,AE03,13,eyelink,left,0.1,9,0.997109170335538,2.96878993402664,4.98897176530716,0.595070502236818
3,AE03,13,adhawk,right,0.1,9,0.996590265410595,2.59637559444374,4.98897176530716,0.520422988259562
3,AE03,13,adhawk,left,0.1,9,0.997398124934063,2.62985031753753,4.98897176530716,0.527132732204513
3,AE03,14,eyelink,right,0.1,9,0.913701024688556,3.09019402162355,4.98897176530716,0.619404993051368
3,AE03,14,eyelink,left,0.1,9,0.899501624748523,3.55322388542033,4.98897176530716,0.71221567340371
3,AE03,14,adhawk,right,0.1,9,0.869467742144603,2.92096924358321,4.98897176530716,0.585485222405015
3,AE03,14,adhawk,left,0.1,9,0.854978136361485,2.77702423179117,4.98897176530716,0.5566325813071
3,AE03,15,eyelink,right,0.1,9,0.997482513121708,2.78174757992119,4.98897176530716,0.557579339146636
3,AE03,15,eyelink,left,0.1,9,0.997255241057492,2.81149070439129,4.98897176530716,0.56354111361025
3,AE03,15,adhawk,right,0.1,9,0.997727975528413,2.69400268213808,4.98897176530716,0.539991567174608
3,AE03,15,adhawk,left,0.1,9,0.997132549846777,2.39804270916048,4.98897176530716,0.480668727339017
3,AE03,16,eyelink,right,0.1,9,0.98113884267974,3.10519730893958,4.98897176530716,0.622412283535624
3,AE03,16,eyelink,left,0.1,9,0.979670364821625,3.38323206867197,4.98897176530716,0.678142155904478
3,AE03,16,adhawk,right,0.1,9,0.962205121924567,3.25494277226697,4.98897176530716,0.652427579346417
3,AE03,16,adhawk,left,0.1,9,0.960082254134647,2.84817600557835,4.98897176530716,0.57089439258492
3,AE03,17,eyelink,right,0.1,9,0.997985084885036,2.80202370153235,4.98897176530716,0.561643527633762
3,AE03,17,eyelink,left,0.1,9,0.997458524300838,3.18188601210996,4.98897176530716,0.637783928591557
3,AE03,17,adhawk,right,0.1,9,0.996494282297698,2.98880090248432,4.98897176530716,0.599081542867844
3,AE03,17,adhawk,left,0.1,9,0.995816387795861,2.86823413829043,4.98897176530716,0.574914886918355
3,AE03,18,eyelink,right,0.1,-9,0.995036353130565,-3.54493138934659,-4.98897176530716,0.710553508039013
3,AE03,18,eyelink,left,0.1,-9,0.995794991486952,-3.85015954468262,-4.98897176530716,0.771734081851548
3,AE03,18,adhawk,right,0.1,-9,0.99282109812876,-2.94778072624356,-4.98897176530716,0.590859372414602
3,AE03,18,adhawk,left,0.1,-9,0.992894201596271,-2.62344368629486,-4.98897176530716,0.525848573555386
3,AE03,19,eyelink,right,0.1,-9,0.99838943037285,-3.51988989805002,-4.98897176530716,0.705534138823354
3,AE03,19,eyelink,left,0.1,-9,0.996806607519572,-3.72015013990702,-4.98897176530716,0.745674723151692
3,AE03,19,adhawk,right,0.1,-9,0.997075189331963,-3.0633678310376,-4.98897176530716,0.61402789495422
3,AE03,19,adhawk,left,0.1,-9,0.99375986684588,-2.50237096228338,-4.98897176530716,0.50158050195526
3,AE03,20,eyelink,right,0.2,-9,0.988003452488552,5.83406475464628,10.8660298353531,0.536908589710005
3,AE03,20,eyelink,left,0.2,-9,0.987990869494365,6.48136110859696,10.8660298353531,0.596479229930839
3,AE03,20,adhawk,right,0.2,-9,0.989946958384543,5.76880075697747,10.8660298353531,0.53090234836356
3,AE03,20,adhawk,left,0.2,-9,0.98990354374333,5.30610873429467,10.8660298353531,0.488320832419492
3,AE03,21,eyelink,right,0.01,9,0.82043879042551,-0.585147921513211,0.565149628070223,-1.03538583845711
3,AE03,21,eyelink,left,0.01,9,0.839453748531739,-0.622746539718887,0.565149628070223,-1.10191444670208
3,AE03,21,adhawk,right,0.01,9,0.583616553824809,-0.201118291725489,0.565149628070223,-0.355867334483142
3,AE03,21,adhawk,left,0.01,9,0.75339274543709,-0.0344525768092618,0.565149628070223,-0.0609618676153156
3,AE03,22,eyelink,right,0.1,-9,0.979385338186735,-3.2215665835879,-4.98897176530716,0.645737585846921
3,AE03,22,eyelink,left,0.1,-9,0.976431741866476,-3.08044762185816,-4.98897176530716,0.617451404170956
3,AE03,22,adhawk,right,0.1,-9,0.993133522594994,-2.44016437788281,-4.98897176530716,0.48911168326337
3,AE03,22,adhawk,left,0.1,-9,0.984539061568755,-1.82641692978465,-4.98897176530716,0.366090853126366
3,AE03,23,eyelink,right,0.01,-9,0.959896063329872,0.0645782537315149,-0.565149628070223,-0.114267532922256
3,AE03,23,eyelink,left,0.01,-9,0.965797079244568,-0.175346476204744,-0.565149628070223,0.310265578345133
3,AE03,23,adhawk,right,0.01,-9,0.966487295654396,-0.114340632739652,-0.565149628070223,0.202319221424745
3,AE03,23,adhawk,left,0.01,-9,0.970088062401895,-0.258874171959678,-0.565149628070223,0.458063067021096
3,AE03,24,eyelink,right,0.01,-9,0.841946648785269,-1.21938024782019,-0.565149628070223,2.15762372875289
3,AE03,24,eyelink,left,0.01,-9,0.834230149855059,-1.53060345365946,-0.565149628070223,2.70831542238805
3,AE03,24,adhawk,right,0.01,-9,0.933300286998611,-1.47244841332077,-0.565149628070223,2.605413398835
3,AE03,24,adhawk,left,0.01,-9,0.887655543912247,-1.5307061386544,-0.565149628070223,2.70849711762386
3,AE03,25,eyelink,right,0.2,-9,0.987264367363641,5.55580176675563,10.8660298353531,0.511300065519752
3,AE03,25,eyelink,left,0.2,-9,0.987280698947165,6.13711427441183,10.8660298353531,0.5647982167732
3,AE03,25,adhawk,right,0.2,-9,0.985047187047129,5.60758063504257,10.8660298353531,0.516065271309863
3,AE03,25,adhawk,left,0.2,-9,0.98702377015653,5.21477203073257,10.8660298353531,0.479915121691096
3,AE03,26,eyelink,right,0.01,9,0.993799045769691,0.483515224695981,0.565149628070223,0.855552584095308
3,AE03,26,eyelink,left,0.01,9,0.994217808510028,0.438039043195342,0.565149628070223,0.775085077364525
3,AE03,26,adhawk,right,0.01,9,0.9942063600247,0.618214450091205,0.565149628070223,1.09389517286277
3,AE03,26,adhawk,left,0.01,9,0.995168885428464,0.455435384290236,0.565149628070223,0.805866909698551
3,AE03,27,eyelink,right,0.2,9,0.834224933269347,-0.489796419355655,-10.8660298353531,0.045075931759554
3,AE03,27,eyelink,left,0.2,9,0.859397628078803,-0.953704225872751,-10.8660298353531,0.0877693362086888
3,AE03,27,adhawk,right,0.2,9,0.795164577928145,-1.6345833332724,-10.8660298353531,0.150430594986423
3,AE03,27,adhawk,left,0.2,9,0.813598513370871,-1.8413954511876,-10.8660298353531,0.169463500385075
3,AE03,28,eyelink,right,0.2,-9,0.93633331140653,5.76276647685063,10.8660298353531,0.530347013966519
3,AE03,28,eyelink,left,0.2,-9,0.946481285742022,6.13299079223684,10.8660298353531,0.564418732984045
3,AE03,28,adhawk,right,0.2,-9,0.84130636143151,5.11153221262132,10.8660298353531,0.470413968125757
3,AE03,28,adhawk,left,0.2,-9,0.967577920622846,4.59558177132621,10.8660298353531,0.422931083473955
3,AE03,29,eyelink,right,0.2,9,0.928610115961742,-6.22391402991986,-10.8660298353531,0.572786392475205
3,AE03,29,eyelink,left,0.2,9,0.924001415306754,-6.78233048215595,-10.8660298353531,0.624177421277579
3,AE03,29,adhawk,right,0.2,9,0.906067831250146,-5.59854347347333,-10.8660298353531,0.515233581934242
3,AE03,29,adhawk,left,0.2,9,0.898939233530737,-4.9235669844883,-10.8660298353531,0.453115540734966
3,AE03,30,eyelink,right,0.2,-9,0.966765693202893,5.01512335218115,10.8660298353531,0.461541467138644
3,AE03,30,eyelink,left,0.2,-9,0.968721532678455,6.04529755537807,10.8660298353531,0.556348330253007
3,AE03,30,adhawk,right,0.2,-9,0.862857936760599,5.61878838469288,10.8660298353531,0.51709671976161
3,AE03,30,adhawk,left,0.2,-9,0.881361531208451,5.24129834204687,10.8660298353531,0.482356336349645
4,AE04,1,eyelink,right,0.1,-9,0.998934806002098,-3.41141070118322,-4.98897176530716,0.683790340307366
4,AE04,1,eyelink,left,0.1,-9,0.998233548155447,-3.0859840579585,-4.98897176530716,0.618561139074417
4,AE04,1,adhawk,right,0.1,-9,0.997683120069169,-2.63026213260623,-4.98897176530716,0.527215277283553
4,AE04,1,adhawk,left,0.1,-9,0.995766250712804,-3.06314051367448,-4.98897176530716,0.613982330983564
4,AE04,2,eyelink,right,0.2,9,0.995565197503211,-7.82058430318298,-10.8660298353531,0.719727851081206
4,AE04,2,eyelink,left,0.2,9,0.995348001742099,-7.93284586222166,-10.8660298353531,0.730059274861531
4,AE04,2,adhawk,right,0.2,9,0.996564635401111,-6.14341665805327,-10.8660298353531,0.565378224718782
4,AE04,2,adhawk,left,0.2,9,0.995121399337699,-8.74436078151521,-10.8660298353531,0.804742938682631
4,AE04,3,eyelink,right,0.01,9,0.990903026175765,0.033607992415113,0.565149628070223,0.0594674237508957
4,AE04,3,eyelink,left,0.01,9,0.99548485194762,0.204873209028122,0.565149628070223,0.362511446265458
4,AE04,3,adhawk,right,0.01,9,0.981909861140747,0.15428214827243,0.565149628070223,0.272993452723745
4,AE04,3,adhawk,left,0.01,9,0.991600156637859,0.463636716671864,0.565149628070223,0.820378699097815
4,AE04,4,eyelink,right,0.01,-9,0.980734216974374,-0.801983304648947,-0.565149628070223,1.41906366883302
4,AE04,4,eyelink,left,0.01,-9,0.980499937041103,-0.94617925275132,-0.565149628070223,1.67421016622124
4,AE04,4,adhawk,right,0.01,-9,0.972754294198939,-0.739952172117497,-0.565149628070223,1.30930312144796
4,AE04,4,adhawk,left,0.01,-9,0.983295565672916,-1.24364295857877,-0.565149628070223,2.20055521017567
4,AE04,5,eyelink,right,0.2,-9,0.994957103364281,7.81791430625059,10.8660298353531,0.719482131441849
4,AE04,5,eyelink,left,0.2,-9,0.996702709423773,7.76439484344436,10.8660298353531,0.714556738854383
4,AE04,5,adhawk,right,0.2,-9,0.988928239878891,6.78100814101004,10.8660298353531,0.624055726310241
4,AE04,5,adhawk,left,0.2,-9,0.963886668331292,8.7128289734781,10.8660298353531,0.801841068495001
4,AE04,6,eyelink,right,0.2,9,0.994873607535287,-7.54120473900254,-10.8660298353531,0.694016568449581
4,AE04,6,eyelink,left,0.2,9,0.996677359738079,-7.7482890503355,-10.8660298353531,0.713074523790289
4,AE04,6,adhawk,right,0.2,9,0.978232993183826,-6.05364394475853,-10.8660298353531,0.557116447910232
4,AE04,6,adhawk,left,0.2,9,0.991645430455577,-8.0966319015469,-10.8660298353531,0.745132493121282
4,AE04,7,eyelink,right,0.01,-9,0.993932218165016,-0.621589918686044,-0.565149628070223,1.09986787182103
4,AE04,7,eyelink,left,0.01,-9,0.995797158491851,-0.560066495810358,-0.565149628070223,0.991005687684477
4,AE04,7,adhawk,right,0.01,-9,0.982815571102625,-0.57014949916163,-0.565149628070223,1.00884698643168
4,AE04,7,adhawk,left,0.01,-9,0.996029440012994,-0.78423282279471,-0.565149628070223,1.38765520464479
4,AE04,8,eyelink,right,0.01,-9,0.994396077713243,-0.618343064373873,-0.565149628070223,1.09412274849279
4,AE04,8,eyelink,left,0.01,-9,0.992709980763884,-0.589476616596158,-0.565149628070223,1.0430452172622
4,AE04,8,adhawk,right,0.01,-9,0.991085045085534,-0.638737234700428,-0.565149628070223,1.13020906849303
4,AE04,8,adhawk,left,0.01,-9,0.990346847219473,-0.885330749219905,-0.565149628070223,1.56654221333027
4,AE04,9,eyelink,right,0.01,9,0.99665185055807,0.26767470879183,0.565149628070223,0.473635114484354
4,AE04,9,eyelink,left,0.01,9,0.995330380056052,0.340740624475897,0.565149628070223,0.602921080633814
4,AE04,9,adhawk,right,0.01,9,0.985866772597351,0.433184647778112,0.565149628070223,0.766495501832457
4,AE04,9,adhawk,left,0.01,9,0.992546199692354,0.769515753279225,0.565149628070223,1.36161419039916
4,AE04,10,eyelink,right,0.2,9,0.994295671492564,-8.33106692762042,-10.8660298353531,0.766707532912795
4,AE04,10,eyelink,left,0.2,9,0.993280018163566,-8.51689921086322,-10.8660298353531,0.7838096655278
4,AE04,10,adhawk,right,0.2,9,0.983915274433111,-7.00541927145128,-10.8660298353531,0.644708267656217
4,AE04,10,adhawk,left,0.2,9,0.986186822058375,-9.17365057118819,-10.8660298353531,0.844250449353756
4,AE04,11,eyelink,right,0.1,-9,0.997940731924104,-2.25939899829697,-4.98897176530716,0.452878690155879
4,AE04,11,eyelink,left,0.1,-9,0.997088971764766,-2.34218812076907,-4.98897176530716,0.469473116095069
4,AE04,11,adhawk,right,0.1,-9,0.997216445350669,-2.26685325338569,-4.98897176530716,0.454372836733448
4,AE04,11,adhawk,left,0.1,-9,0.99697426908303,-2.45767710615742,-4.98897176530716,0.492621971374517
4,AE04,12,eyelink,right,0.01,9,0.990346681485787,0.273791213216595,0.565149628070223,0.48445791984592
4,AE04,12,eyelink,left,0.01,9,0.993314604911346,0.393059609846129,0.565149628070223,0.695496538126163
4,AE04,12,adhawk,right,0.01,9,0.961517126652658,0.0231155348348212,0.565149628070223,0.0409016191229784
4,AE04,12,adhawk,left,0.01,9,0.975751864412986,0.251300880077345,0.565149628070223,0.444662559427748
4,AE04,13,eyelink,right,0.1,9,0.999247690443146,3.65240457696093,4.98897176530716,0.732095659943279
4,AE04,13,eyelink,left,0.1,9,0.999403960150546,3.8220833701833,4.98897176530716,0.766106434348198
4,AE04,13,adhawk,right,0.1,9,0.997650892365097,3.14787035101427,4.98897176530716,0.630965757895097
4,AE04,13,adhawk,left,0.1,9,0.997301857867404,4.86690184027011,4.98897176530716,0.975532047327685
4,AE04,14,eyelink,right,0.1,9,0.999170942442634,3.3146913648141,4.98897176530716,0.664403712978324
4,AE04,14,eyelink,left,0.1,9,0.999412056218667,3.59398776399988,4.98897176530716,0.720386471014355
4,AE04,14,adhawk,right,0.1,9,0.996052071017584,2.88904847806357,4.98897176530716,0.579086956986556
4,AE04,14,adhawk,left,0.1,9,0.992269042189706,4.13971377322022,4.98897176530716,0.829772940790606
4,AE04,15,eyelink,right,0.1,9,0.998404744497639,3.68677808296785,4.98897176530716,0.738985557826837
4,AE04,15,eyelink,left,0.1,9,0.998677472669414,3.88843138245579,4.98897176530716,0.779405369558427
4,AE04,15,adhawk,right,0.1,9,0.997620265984779,3.45212347285155,4.98897176530716,0.691950893941171
4,AE04,15,adhawk,left,0.1,9,0.998026652547182,5.33483197353828,4.98897176530716,1.06932494800556
4,AE04,16,eyelink,right,0.1,9,0.998216520145777,3.2106071627801,4.98897176530716,0.643540856475949
4,AE04,16,eyelink,left,0.1,9,0.998216969626852,3.69973413753829,4.98897176530716,0.741582496671137
4,AE04,16,adhawk,right,0.1,9,0.996124683163334,2.89394802408622,4.98897176530716,0.5800690323025
4,AE04,16,adhawk,left,0.1,9,0.991053011138482,4.8208894573196,4.98897176530716,0.966309228455373
4,AE04,17,eyelink,right,0.1,9,0.999463045062359,3.51763724443818,4.98897176530716,0.705082612192657
4,AE04,17,eyelink,left,0.1,9,0.999426079033286,3.48121886368573,4.98897176530716,0.697782835311637
4,AE04,17,adhawk,right,0.1,9,0.998736584596345,3.13659117446035,4.98897176530716,0.628704936009442
4,AE04,17,adhawk,left,0.1,9,0.996802687026317,4.61558838404664,4.98897176530716,0.925158249269521
4,AE04,18,eyelink,right,0.1,-9,0.998903801823152,-3.63753059188385,-4.98897176530716,0.729114287071917
4,AE04,18,eyelink,left,0.1,-9,0.998057115244029,-3.58950402558581,-4.98897176530716,0.719487741050546
4,AE04,18,adhawk,right,0.1,-9,0.998631686357517,-2.9286380815518,-4.98897176530716,0.587022380426618
4,AE04,18,adhawk,left,0.1,-9,0.998525650641351,-3.58688075094549,-4.98897176530716,0.718961926360922
4,AE04,19,eyelink,right,0.1,-9,0.997860295184475,-3.194888163864,-4.98897176530716,0.64039010725235
4,AE04,19,eyelink,left,0.1,-9,0.997339270894045,-3.26072211282438,-4.98897176530716,0.653586002530449
4,AE04,19,adhawk,right,0.1,-9,0.99635474548897,-2.48523652338077,-4.98897176530716,0.49814603896195
4,AE04,19,adhawk,left,0.1,-9,0.997334655649974,-3.02451508498745,-4.98897176530716,0.606240168769773
4,AE04,20,eyelink,right,0.2,-9,0.996697419941475,7.29370383554675,10.8660298353531,0.671239076835253
4,AE04,20,eyelink,left,0.2,-9,0.992713848784149,7.64217588960679,10.8660298353531,0.703308936695777
4,AE04,20,adhawk,right,0.2,-9,0.984948872002242,6.19087089076027,10.8660298353531,0.569745434585315
4,AE04,20,adhawk,left,0.2,-9,0.96918978139624,8.0124013971078,10.8660298353531,0.737380765423548
4,AE04,21,eyelink,right,0.01,9,0.985827576370462,0.490666937624997,0.565149628070223,0.868207131800552
4,AE04,21,eyelink,left,0.01,9,0.993796698121545,0.503612089873944,0.565149628070223,0.891112839609561
4,AE04,21,adhawk,right,0.01,9,0.96476526652123,0.879099612480147,0.565149628070223,1.55551657263218
4,AE04,21,adhawk,left,0.01,9,0.985666565361919,0.908431742847428,0.565149628070223,1.60741810261715
4,AE04,22,eyelink,right,0.1,-9,0.99877325225913,-3.90894050334853,-4.98897176530716,0.783516260911904
4,AE04,22,eyelink,left,0.1,-9,0.998061102411356,-4.03407180918494,-4.98897176530716,0.808597843194363
4,AE04,22,adhawk,right,0.1,-9,0.975989962591207,-2.97286973599999,-4.98897176530716,0.595888266330358
4,AE04,22,adhawk,left,0.1,-9,0.984594925725198,-3.6714810099118,-4.98897176530716,0.735919380310574
4,AE04,23,eyelink,right,0.01,-9,0.978255494860343,-0.746740199710372,-0.565149628070223,1.32131414871529
4,AE04,23,eyelink,left,0.01,-9,0.985940366694183,-0.542016259793895,-0.565149628070223,0.959066825620464
4,AE04,23,adhawk,right,0.01,-9,0.950658582690308,-0.234595456735661,-0.565149628070223,0.415103266610504
4,AE04,23,adhawk,left,0.01,-9,0.976296034397169,-0.407905566657725,-0.565149628070223,0.721765611083513
4,AE04,24,eyelink,right,0.01,-9,0.992668483583349,-0.300680354729091,-0.565149628070223,0.532036720533292
4,AE04,24,eyelink,left,0.01,-9,0.993291912963921,-0.418052540901424,-0.565149628070223,0.739720102672488
4,AE04,24,adhawk,right,0.01,-9,0.987026228225584,-0.999086936289694,-0.565149628070223,1.76782729151076
4,AE04,24,adhawk,left,0.01,-9,0.990249039149312,-1.19328357444994,-0.565149628070223,2.11144715519776
4,AE04,25,eyelink,right,0.2,-9,0.995897527976456,8.22598322144594,10.8660298353531,0.757036686452151
4,AE04,25,eyelink,left,0.2,-9,0.996287140000255,8.60581876873767,10.8660298353531,0.791992926500004
4,AE04,25,adhawk,right,0.2,-9,0.986780894775332,7.31983842753006,10.8660298353531,0.673644241589935
4,AE04,25,adhawk,left,0.2,-9,0.983821839577298,9.77152468118354,10.8660298353531,0.899272763764318
4,AE04,26,eyelink,right,0.01,9,0.994854140425242,0.565411852314457,0.565149628070223,1.00046399082864
4,AE04,26,eyelink,left,0.01,9,0.993188106920414,0.395369861005713,0.565149628070223,0.699584395650679
4,AE04,26,adhawk,right,0.01,9,0.985525751146493,0.618302127594517,0.565149628070223,1.09405031319898
4,AE04,26,adhawk,left,0.01,9,0.993795087676137,0.191674983769567,0.565149628070223,0.339157940214995
4,AE04,27,eyelink,right,0.2,9,0.997621384842226,-8.48858042094927,-10.8660298353531,0.781203489183445
4,AE04,27,eyelink,left,0.2,9,0.996719654851898,-8.41926531348298,-10.8660298353531,0.774824424472912
4,AE04,27,adhawk,right,0.2,9,0.984978118576835,-7.02032254213786,-10.8660298353531,0.646079814662107
4,AE04,27,adhawk,left,0.2,9,0.99149749376978,-9.21456717432546,-10.8660298353531,0.848016001607638
4,AE04,28,eyelink,right,0.2,-9,0.996731794879968,7.9513282526522,10.8660298353531,0.731760208018405
4,AE04,28,eyelink,left,0.2,-9,0.997004593915294,7.89189211548636,10.8660298353531,0.726290304284803
4,AE04,28,adhawk,right,0.2,-9,0.985673483877214,6.78186327521269,10.8660298353531,0.624134424253797
4,AE04,28,adhawk,left,0.2,-9,0.968495200478766,8.58541862240374,10.8660298353531,0.790115502395428
4,AE04,29,eyelink,right,0.2,9,0.996909254165728,-8.09736941470083,-10.8660298353531,0.745200366407579
4,AE04,29,eyelink,left,0.2,9,0.997343637221583,-8.17367693006913,-10.8660298353531,0.752222941950306
4,AE04,29,adhawk,right,0.2,9,0.994913006493821,-6.7629275471956,-10.8660298353531,0.62239177046911
4,AE04,29,adhawk,left,0.2,9,0.995112360080141,-8.59635138363112,-10.8660298353531,0.79112164368098
4,AE04,30,eyelink,right,0.2,-9,0.997072205301142,7.8964510189328,10.8660298353531,0.726709859864487
4,AE04,30,eyelink,left,0.2,-9,0.995993434477123,8.28083325870735,10.8660298353531,0.762084531717858
4,AE04,30,adhawk,right,0.2,-9,0.972565062357402,6.8248284228011,10.8660298353531,0.628088503916694
4,AE04,30,adhawk,left,0.2,-9,0.97431330710155,9.01857001015133,10.8660298353531,0.829978395679442
5,AE05,1,eyelink,right,0.1,-9,0.998961880633685,-3.70208241464738,-4.98897176530716,0.742053190276866
5,AE05,1,eyelink,left,0.1,-9,0.998036174939409,-3.43413756795479,-4.98897176530716,0.688345761312073
5,AE05,1,adhawk,right,0.1,-9,0.996755015903141,-4.13036742786944,-4.98897176530716,0.827899539658978
5,AE05,1,adhawk,left,0.1,-9,NaN,NaN,-4.98897176530716,NaN
5,AE05,2,eyelink,right,0.2,9,0.995843410366982,-7.7421014202366,-10.8660298353531,0.712505076605562
5,AE05,2,eyelink,left,0.2,9,0.996743431755403,-8.04111321457652,-10.8660298353531,0.740023112067518
5,AE05,2,adhawk,right,0.2,9,0.995909153210126,-8.62785343471542,-10.8660298353531,0.794020775338229
5,AE05,2,adhawk,left,0.2,9,NaN,NaN,-10.8660298353531,NaN
5,AE05,3,eyelink,right,0.01,9,0.993337235491274,0.34555967510578,0.565149628070223,0.611448115582662
5,AE05,3,eyelink,left,0.01,9,0.996789749759457,0.587385571068323,0.565149628070223,1.03934523158765
5,AE05,3,adhawk,right,0.01,9,0.987953435708258,0.0886593325956041,0.565149628070223,0.156877627077882
5,AE05,3,adhawk,left,0.01,9,NaN,NaN,0.565149628070223,NaN
5,AE05,4,eyelink,right,0.01,-9,0.987003833670647,-0.811818965508836,-0.565149628070223,1.43646730916359
5,AE05,4,eyelink,left,0.01,-9,0.991794597190994,-0.856715534392212,-0.565149628070223,1.51590922446075
5,AE05,4,adhawk,right,0.01,-9,0.978405193822051,-0.793569426546918,-0.565149628070223,1.40417579191667
5,AE05,4,adhawk,left,0.01,-9,NaN,NaN,-0.565149628070223,NaN
5,AE05,5,eyelink,right,0.2,-9,0.867649205830459,7.13464351110698,10.8660298353531,0.65660076580078
5,AE05,5,eyelink,left,0.2,-9,0.882135294414924,8.09611961461563,10.8660298353531,0.745085347389213
5,AE05,5,adhawk,right,0.2,-9,0.656594453503029,6.6241826334652,10.8660298353531,0.609623085325343
5,AE05,5,adhawk,left,0.2,-9,NaN,NaN,10.8660298353531,NaN
5,AE05,6,eyelink,right,0.2,9,0.933202541429256,-3.42718086048211,-10.8660298353531,0.315403225687051
5,AE05,6,eyelink,left,0.2,9,0.918578523940875,-3.89406465988987,-10.8660298353531,0.358370510563145
5,AE05,6,adhawk,right,0.2,9,0.557428023783576,-8.54438568125731,-10.8660298353531,0.786339243562333
5,AE05,6,adhawk,left,0.2,9,NaN,NaN,-10.8660298353531,NaN
5,AE05,7,eyelink,right,0.01,-9,0.979876876887712,-0.637205885584566,-0.565149628070223,1.12749943366395
5,AE05,7,eyelink,left,0.01,-9,0.992189633880876,-0.521589433150394,-0.565149628070223,0.922922722131888
5,AE05,7,adhawk,right,0.01,-9,0.886952929368171,-0.416836888904413,-0.565149628070223,0.73756907587068
5,AE05,7,adhawk,left,0.01,-9,NaN,NaN,-0.565149628070223,NaN
5,AE05,8,eyelink,right,0.01,-9,0.995156261019221,-0.422275068059977,-0.565149628070223,0.747191623396958
5,AE05,8,eyelink,left,0.01,-9,0.992882698980944,-0.365245667941526,-0.565149628070223,0.646281355945866
5,AE05,8,adhawk,right,0.01,-9,0.977609163567087,-0.602439203987105,-0.565149628070223,1.06598177555953
