subject,id,trial,source,stream,freq,amp,sac_amp
4,AE04,5,eyelink,right,0,-9,0.194284742593569
4,AE04,5,eyelink,right,0,-9,0.421446674308772
4,AE04,5,eyelink,right,0,-9,0.218094875950772
4,AE04,5,eyelink,left,0,-9,0.257782455937603
4,AE04,5,eyelink,left,0,-9,0.241852509158266
4,AE04,5,eyelink,left,0,-9,0.436614717706985
4,AE04,5,eyelink,left,0,-9,0.329165788376639
4,AE04,5,eyelink,left,0,-9,0.350263157493136
4,AE04,5,eyelink,left,0,-9,0.28859863129917
4,AE04,5,eyelink,left,0,-9,0.14810506015979
4,AE04,5,eyelink,left,0,-9,0.109938624162801
4,AE04,5,eyelink,left,0,-9,0.735690036510646
4,AE04,5,eyelink,left,0,-9,0.4602145973021
4,AE04,5,eyelink,left,0,-9,0.19380118225233
4,AE04,5,eyelink,left,0,-9,0.431499870195938
4,AE04,5,eyelink,left,0,-9,0.231899457739441
4,AE04,5,eyelink,left,0,-9,0.809257333728993
4,AE04,5,eyelink,left,0,-9,0.262298533178856
4,AE04,5,eyelink,left,0,-9,0.283736619786587
4,AE04,5,adhawk,right,0,-9,0.152057273446485
4,AE04,5,adhawk,left,0,-9,0.804318281862578
4,AE04,6,eyelink,right,0,-9,0.493245185726055
4,AE04,6,eyelink,right,0,-9,0.396744631271541
4,AE04,6,eyelink,right,0,-9,0.468243135253863
4,AE04,6,eyelink,left,0,-9,0.285562124090787
4,AE04,6,eyelink,left,0,-9,0.232681919453232
4,AE04,6,eyelink,left,0,-9,0.358788434474725
4,AE04,6,eyelink,left,0,-9,0.276798120692321
4,AE04,6,eyelink,left,0,-9,0.59934048667438
4,AE04,6,eyelink,left,0,-9,0.215907686349314
4,AE04,6,eyelink,left,0,-9,0.260200050663646
4,AE04,6,eyelink,left,0,-9,0.766508738962811
4,AE04,6,eyelink,left,0,-9,0.303957949946399
4,AE04,6,eyelink,left,0,-9,0.29568795444975
4,AE04,6,eyelink,left,0,-9,0.296901963190376
4,AE04,6,eyelink,left,0,-9,0.311211400976338
4,AE04,6,eyelink,left,0,-9,0.631909020642372
4,AE04,6,adhawk,left,0,-9,0.306375842886125
4,AE04,6,adhawk,left,0,-9,0.512710521128003
4,AE04,9,adhawk,right,0,-9,0.16689296751436
4,AE04,9,adhawk,right,0,-9,0.148114498138437
4,AE04,9,adhawk,right,0,-9,0.148020248376056
4,AE04,9,adhawk,right,0,-9,0.149138614122457
4,AE04,10,eyelink,right,0,-9,1.09497153311033
4,AE04,10,eyelink,left,0,-9,0.731993255450119
4,AE04,10,eyelink,left,0,-9,0.269555787982578
4,AE04,10,eyelink,left,0,-9,0.29187639499531
4,AE04,10,eyelink,left,0,-9,0.586465228526472
4,AE04,10,eyelink,left,0,-9,0.248194046449155
4,AE04,10,eyelink,left,0,-9,0.250007270735179
4,AE04,10,eyelink,left,0,-9,0.517495497729585
4,AE04,10,eyelink,left,0,-9,0.282579612667245
4,AE04,10,eyelink,left,0,-9,0.482340099571011
4,AE04,10,eyelink,left,0,-9,0.306288865937659
4,AE04,10,eyelink,left,0,-9,0.412319231802859
4,AE04,10,eyelink,left,0,-9,0.622572159172946
4,AE04,10,eyelink,left,0,-9,0.232020332540575
4,AE04,10,eyelink,left,0,-9,0.529907683827557
4,AE04,10,eyelink,left,0,-9,0.358688626863181
4,AE04,10,eyelink,left,0,-9,0.323031415330491
4,AE04,10,eyelink,left,0,-9,0.36613170957181
4,AE04,10,eyelink,left,0,-9,0.296596084207981
4,AE04,10,eyelink,left,0,-9,0.240129319331687
4,AE04,10,eyelink,left,0,-9,0.753734566474144
4,AE04,10,eyelink,left,0,-9,0.606341787832615
4,AE04,10,eyelink,left,0,-9,0.263886479151688
4,AE04,10,eyelink,left,0,-9,0.22644768911203
4,AE04,10,adhawk,right,0,-9,0.30448061944569
4,AE04,10,adhawk,right,0,-9,0.287310723372137
4,AE04,10,adhawk,left,0,-9,0.688743348743078
4,AE04,11,eyelink,right,0,-9,0.475914199969323
4,AE04,11,eyelink,left,0,-9,0.409869709763924
4,AE04,11,eyelink,left,0,-9,0.177052907979811
4,AE04,11,eyelink,left,0,-9,0.721052337714182
4,AE04,11,eyelink,left,0,-9,0.638368347115304
4,AE04,11,eyelink,left,0,-9,0.670927819897972
4,AE04,11,eyelink,left,0,-9,0.11048822858904
4,AE04,11,eyelink,left,0,-9,0.484690329279177
4,AE04,11,eyelink,left,0,-9,0.314607665862472
4,AE04,11,eyelink,left,0,-9,0.252619530419836
4,AE04,11,eyelink,left,0,-9,0.763842835665292
4,AE04,11,eyelink,left,0,-9,0.3543190806268
4,AE04,11,eyelink,left,0,-9,0.266176729730898
4,AE04,11,eyelink,left,0,-9,0.467472417350556
4,AE04,11,eyelink,left,0,-9,0.184956816760011
4,AE04,11,eyelink,left,0,-9,0.256025499041075
4,AE04,11,eyelink,left,0,-9,0.609640425573882
4,AE04,11,eyelink,left,0,-9,0.483914247894855
4,AE04,11,eyelink,left,0,-9,0.718183082570308
4,AE04,11,eyelink,left,0,-9,0.709328784172949
4,AE04,11,eyelink,left,0,-9,0.268819736458057
4,AE04,11,eyelink,left,0,-9,0.279452940543647
4,AE04,11,eyelink,left,0,-9,0.143174323969675
4,AE04,11,eyelink,left,0,-9,0.775514665283088
4,AE04,11,eyelink,left,0,-9,0.263072344677911
4,AE04,11,eyelink,left,0,-9,0.220833279535854
4,AE04,11,eyelink,left,0,-9,0.327665197293901
4,AE04,11,eyelink,left,0,-9,0.276511466894718
4,AE04,11,eyelink,left,0,-9,0.425095074588941
4,AE04,11,eyelink,left,0,-9,0.510300645477853
4,AE04,11,eyelink,left,0,-9,0.226711517718087
4,AE04,11,adhawk,right,0,-9,0.32221021424502
4,AE04,11,adhawk,right,0,-9,0.157278530688133
4,AE04,11,adhawk,right,0,-9,0.343165402391169
4,AE04,11,adhawk,right,0,-9,0.181479042210011
4,AE04,11,adhawk,left,0,-9,0.300373104161913
4,AE04,13,eyelink,left,0,-9,0.22185645966411
4,AE04,13,eyelink,left,0,-9,0.2706367704108
4,AE04,13,eyelink,left,0,-9,0.239472018991583
4,AE04,14,eyelink,right,0,-9,0.20734479769197
4,AE04,14,eyelink,right,0,-9,0.231068920482492
4,AE04,14,eyelink,left,0,-9,0.231473356703872
4,AE04,14,adhawk,left,0,-9,0.160495298238217
4,AE04,14,adhawk,left,0,-9,0.300740436264388
4,AE04,15,eyelink,right,0,-9,0.182419246424871
4,AE04,15,eyelink,right,0,-9,0.333684861397749
4,AE04,15,eyelink,left,0,-9,0.231030122091981
4,AE04,15,eyelink,left,0,-9,0.20703409971754
4,AE04,16,eyelink,right,0,-9,0.344545038246775
4,AE04,16,eyelink,left,0,-9,0.28113113303327
4,AE04,16,adhawk,right,0,-9,0.152331919226608
4,AE04,17,eyelink,right,0,-9,0.215973420619386
4,AE04,17,eyelink,left,0,-9,0.243014323194009
4,AE04,17,adhawk,left,0,-9,0.314675091769477
4,AE04,18,eyelink,right,0,-9,0.441466638279968
4,AE04,18,eyelink,left,0,-9,0.642858511186841
4,AE04,18,eyelink,left,0,-9,0.288392862330045
4,AE04,18,eyelink,left,0,-9,0.240728089414297
4,AE04,18,eyelink,left,0,-9,0.205582663851666
4,AE04,18,eyelink,left,0,-9,0.231425072044956
4,AE04,18,eyelink,left,0,-9,0.358249078092932
4,AE04,18,eyelink,left,0,-9,0.757152980279636
4,AE04,18,eyelink,left,0,-9,0.285549931662285
4,AE04,18,eyelink,left,0,-9,0.231053522467138
4,AE04,18,eyelink,left,0,-9,0.719569403949848
4,AE04,18,eyelink,left,0,-9,0.496103558544637
4,AE04,18,eyelink,left,0,-9,0.234362686519831
4,AE04,18,eyelink,left,0,-9,0.639909162883507
4,AE04,18,eyelink,left,0,-9,0.700973004552215
4,AE04,18,eyelink,left,0,-9,0.412525374463091
4,AE04,18,eyelink,left,0,-9,0.532494389109389
4,AE04,18,eyelink,left,0,-9,0.481828603142215
4,AE04,18,eyelink,left,0,-9,0.448452725711711
4,AE04,18,eyelink,left,0,-9,0.200234483346007
4,AE04,18,eyelink,left,0,-9,0.228607347686776
4,AE04,18,eyelink,left,0,-9,0.400133675697876
4,AE04,18,eyelink,left,0,-9,0.687628695203526
4,AE04,18,eyelink,left,0,-9,0.375658118237953
4,AE04,18,eyelink,left,0,-9,0.250959450140861
4,AE04,18,eyelink,left,0,-9,0.314264753298608
4,AE04,18,eyelink,left,0,-9,0.225252368207909
4,AE04,18,eyelink,left,0,-9,0.304855942332363
4,AE04,18,eyelink,left,0,-9,0.329917035191013
4,AE04,18,eyelink,left,0,-9,0.345542088217939
4,AE04,18,eyelink,left,0,-9,0.195515433816834
4,AE04,18,eyelink,left,0,-9,0.270464880759392
4,AE04,18,eyelink,left,0,-9,0.17892951257238
4,AE04,18,eyelink,left,0,-9,0.578825811107754
4,AE04,18,eyelink,left,0,-9,0.339682622543118
4,AE04,18,eyelink,left,0,-9,0.346724874261234
4,AE04,18,eyelink,left,0,-9,0.238993046255906
4,AE04,18,eyelink,left,0,-9,0.201604343251301
4,AE04,18,eyelink,left,0,-9,0.225653900678652
4,AE04,18,eyelink,left,0,-9,0.307396728914778
4,AE04,18,eyelink,left,0,-9,0.660545425452758
4,AE04,18,adhawk,right,0,-9,0.152007912828042
4,AE04,19,eyelink,left,0,-9,0.329864913593796
4,AE04,19,eyelink,left,0,-9,0.28141800739633
4,AE04,19,eyelink,left,0,-9,0.237948794030783
4,AE04,19,eyelink,left,0,-9,0.303594484228121
4,AE04,19,eyelink,left,0,-9,0.678462198677174
4,AE04,19,eyelink,left,0,-9,0.223570435320223
4,AE04,19,eyelink,left,0,-9,0.584799784033117
4,AE04,19,eyelink,left,0,-9,0.36274620298076
4,AE04,19,eyelink,left,0,-9,0.25408567163756
4,AE04,19,eyelink,left,0,-9,0.644594850318327
4,AE04,19,eyelink,left,0,-9,0.277626679465532
4,AE04,19,eyelink,left,0,-9,0.322637496157088
4,AE04,19,eyelink,left,0,-9,0.266608506473243
4,AE04,19,eyelink,left,0,-9,0.288193538051665
4,AE04,19,eyelink,left,0,-9,0.505921863354203
4,AE04,19,eyelink,left,0,-9,0.243472214330954
4,AE04,19,eyelink,left,0,-9,0.267362761198487
4,AE04,19,eyelink,left,0,-9,0.879178166552198
4,AE04,19,eyelink,left,0,-9,0.182957491498578
4,AE04,19,eyelink,left,0,-9,0.368994944435203
4,AE04,19,eyelink,left,0,-9,0.185636105476111
4,AE04,19,eyelink,left,0,-9,0.209381421937345
4,AE04,19,eyelink,left,0,-9,0.256040704905789
4,AE04,19,eyelink,left,0,-9,0.271303985159759
4,AE04,19,eyelink,left,0,-9,0.283107210065351
4,AE04,19,eyelink,left,0,-9,0.36961299769552
4,AE04,19,eyelink,left,0,-9,0.185157570751651
4,AE04,19,eyelink,left,0,-9,0.269843382594991
4,AE04,19,eyelink,left,0,-9,0.308245581206348
4,AE04,19,eyelink,left,0,-9,0.851621427787165
4,AE04,19,eyelink,left,0,-9,0.374700413397724
4,AE04,19,adhawk,right,0,-9,0.173128594573183
4,AE04,19,adhawk,right,0,-9,0.477966735562602
4,AE04,20,eyelink,right,0,-9,0.581653810352551
4,AE04,20,eyelink,right,0,-9,0.441762470374445
4,AE04,20,eyelink,right,0,-9,0.876355086959714
4,AE04,20,eyelink,right,0,-9,0.885069764416061
4,AE04,20,eyelink,right,0,-9,0.550872335197406
4,AE04,20,eyelink,right,0,-9,0.408680035548531
4,AE04,20,eyelink,left,0,-9,0.204664745997993
4,AE04,20,eyelink,left,0,-9,0.366069862308365
4,AE04,20,eyelink,left,0,-9,0.172620070559177
4,AE04,20,eyelink,left,0,-9,0.21755728863809
4,AE04,20,eyelink,left,0,-9,0.51998735918265
4,AE04,20,eyelink,left,0,-9,0.26297908931177
4,AE04,20,eyelink,left,0,-9,0.474409739066751
4,AE04,20,eyelink,left,0,-9,0.221136801587875
4,AE04,20,eyelink,left,0,-9,0.575518550879312
4,AE04,20,eyelink,left,0,-9,0.329813512660861
4,AE04,20,eyelink,left,0,-9,0.407257403996517
4,AE04,20,eyelink,left,0,-9,0.20006532210323
4,AE04,20,eyelink,left,0,-9,0.364943375732539
4,AE04,20,eyelink,left,0,-9,0.59859801605001
4,AE04,20,eyelink,left,0,-9,0.888238019288405
4,AE04,20,eyelink,left,0,-9,0.207717150993751
4,AE04,20,eyelink,left,0,-9,0.241567034132878
4,AE04,20,eyelink,left,0,-9,0.181503259104387
4,AE04,20,adhawk,right,0,-9,0.166760804329161
4,AE04,20,adhawk,right,0,-9,0.279236634828534
4,AE04,20,adhawk,right,0,-9,0.17158898079952
4,AE04,20,adhawk,left,0,-9,0.153048363260812
4,AE04,20,adhawk,left,0,-9,0.570695958916573
4,AE04,20,adhawk,left,0,-9,0.9950991623165
4,AE04,20,adhawk,left,0,-9,0.827532590898993
4,AE04,20,adhawk,left,0,-9,0.804470902707934
4,AE04,22,eyelink,left,0,-9,0.628482003666693
4,AE04,22,eyelink,left,0,-9,0.699045428147461
4,AE04,22,eyelink,left,0,-9,0.207214807956793
4,AE04,22,eyelink,left,0,-9,0.348064441666587
4,AE04,22,eyelink,left,0,-9,0.245843472657181
4,AE04,22,eyelink,left,0,-9,0.218055206763252
4,AE04,22,eyelink,left,0,-9,0.232868400792191
4,AE04,22,eyelink,left,0,-9,0.30411648410637
4,AE04,22,eyelink,left,0,-9,0.301514018653259
4,AE04,22,eyelink,left,0,-9,0.498279279382576
4,AE04,22,eyelink,left,0,-9,0.444636032544885
4,AE04,22,eyelink,left,0,-9,0.48022035049398
4,AE04,22,eyelink,left,0,-9,0.296110470417567
4,AE04,22,eyelink,left,0,-9,0.272773587316605
4,AE04,22,eyelink,left,0,-9,0.365420437920793
4,AE04,22,eyelink,left,0,-9,0.144743931750384
4,AE04,22,eyelink,left,0,-9,0.387945942693953
4,AE04,22,eyelink,left,0,-9,0.516255656055046
4,AE04,22,eyelink,left,0,-9,0.265966436191122
4,AE04,22,eyelink,left,0,-9,0.211008053777318
4,AE04,22,eyelink,left,0,-9,0.377440813320601
4,AE04,22,eyelink,left,0,-9,0.482654169441474
4,AE04,22,eyelink,left,0,-9,0.544162019520227
4,AE04,22,eyelink,left,0,-9,0.235343779686463
4,AE04,22,eyelink,left,0,-9,0.253260201898881
4,AE04,22,eyelink,left,0,-9,0.336488316603693
4,AE04,22,eyelink,left,0,-9,0.287829218293372
4,AE04,22,eyelink,left,0,-9,0.307752376541275
4,AE04,23,eyelink,left,0,-9,0.300389094053945
4,AE04,23,eyelink,left,0,-9,0.260678045790052
4,AE04,23,eyelink,left,0,-9,0.347325239832661
4,AE04,23,eyelink,left,0,-9,0.265446850924033
4,AE04,23,eyelink,left,0,-9,0.279855485957474
4,AE04,23,eyelink,left,0,-9,0.268135070234648
4,AE04,23,eyelink,left,0,-9,0.325920414392212
4,AE04,24,eyelink,left,0,-9,0.208537842756853
4,AE04,24,eyelink,left,0,-9,0.264264161164507
4,AE04,24,eyelink,left,0,-9,0.295769103180743
4,AE04,24,eyelink,left,0,-9,0.290866758009783
4,AE04,25,eyelink,right,0,-9,0.2662977698652
4,AE04,25,eyelink,right,0,-9,0.219406913089088
4,AE04,25,eyelink,right,0,-9,0.671831250954806
4,AE04,25,eyelink,right,0,-9,0.135992489546844
4,AE04,25,eyelink,right,0,-9,0.220016842702847
4,AE04,25,eyelink,right,0,-9,0.899393170924865
4,AE04,25,eyelink,left,0,-9,0.179202704853341
4,AE04,25,eyelink,left,0,-9,0.175674067961386
4,AE04,25,eyelink,left,0,-9,0.579800424024217
4,AE04,25,eyelink,left,0,-9,0.618957030716828
4,AE04,25,eyelink,left,0,-9,0.237493246196626
4,AE04,25,eyelink,left,0,-9,0.243570599641449
4,AE04,25,eyelink,left,0,-9,0.371161093018288
4,AE04,25,eyelink,left,0,-9,0.289703562438853
4,AE04,25,eyelink,left,0,-9,0.225973023557219
4,AE04,25,eyelink,left,0,-9,0.203569114487439
4,AE04,25,eyelink,left,0,-9,0.547815038373174
4,AE04,25,eyelink,left,0,-9,0.738002808103792
4,AE04,25,eyelink,left,0,-9,0.195358329410436
4,AE04,25,eyelink,left,0,-9,0.208663922843714
4,AE04,25,eyelink,left,0,-9,0.136303309678115
4,AE04,25,eyelink,left,0,-9,0.170029333981789
4,AE04,25,eyelink,left,0,-9,0.18000557069676
4,AE04,25,eyelink,left,0,-9,0.966108041550724
4,AE04,25,eyelink,left,0,-9,0.193064319537321
4,AE04,25,adhawk,right,0,-9,0.156028262825
4,AE04,25,adhawk,right,0,-9,0.501778124988244
4,AE04,25,adhawk,left,0,-9,0.444469805908199
4,AE04,25,adhawk,left,0,-9,0.687177580013973
4,AE04,25,adhawk,left,0,-9,0.447612708181406
4,AE04,25,adhawk,left,0,-9,1.23800470524134
4,AE04,27,eyelink,right,0,-9,0.794106422690211
4,AE04,27,eyelink,left,0,-9,0.22322266125745
4,AE04,27,eyelink,left,0,-9,0.354743694146631
4,AE04,27,eyelink,left,0,-9,0.2872560550113
4,AE04,27,eyelink,left,0,-9,0.265053523930863
4,AE04,27,eyelink,left,0,-9,0.566847231476989
4,AE04,27,eyelink,left,0,-9,0.185749781896486
4,AE04,27,eyelink,left,0,-9,1.44214427206529
4,AE04,27,eyelink,left,0,-9,1.53296063437598
4,AE04,27,eyelink,left,0,-9,0.302967789335194
4,AE04,27,eyelink,left,0,-9,0.332477626950967
4,AE04,27,eyelink,left,0,-9,0.201661403006217
4,AE04,27,eyelink,left,0,-9,0.445466969038696
4,AE04,27,eyelink,left,0,-9,0.340000800086515
4,AE04,27,eyelink,left,0,-9,0.428781907951825
4,AE04,27,eyelink,left,0,-9,0.481268460337419
4,AE04,27,eyelink,left,0,-9,0.371479655477303
4,AE04,27,eyelink,left,0,-9,0.823992739224318
4,AE04,27,eyelink,left,0,-9,0.342199498537669
4,AE04,27,eyelink,left,0,-9,0.267064224832881
4,AE04,27,eyelink,left,0,-9,0.194382575544943
4,AE04,27,eyelink,left,0,-9,0.351666228531133
4,AE04,27,eyelink,left,0,-9,0.295381805722079
4,AE04,27,eyelink,left,0,-9,0.25947781544483
4,AE04,27,eyelink,left,0,-9,0.342668735484936
4,AE04,27,eyelink,left,0,-9,0.303345766936888
4,AE04,27,eyelink,left,0,-9,0.19636089861613
4,AE04,27,eyelink,left,0,-9,0.452632521651957
4,AE04,27,eyelink,left,0,-9,0.264332202769419
4,AE04,27,adhawk,right,0,-9,0.304100242379155
4,AE04,27,adhawk,left,0,-9,0.572116055076661
4,AE04,28,eyelink,right,0,-9,0.514176498618681
4,AE04,28,eyelink,right,0,-9,0.163647297586758
4,AE04,28,eyelink,right,0,-9,0.756727648045226
4,AE04,28,eyelink,right,0,-9,0.404267412366153
4,AE04,28,eyelink,right,0,-9,0.209020769911348
4,AE04,28,eyelink,left,0,-9,0.251989059757813
4,AE04,28,eyelink,left,0,-9,0.470474405955483
4,AE04,28,eyelink,left,0,-9,1.06255949709579
4,AE04,28,eyelink,left,0,-9,1.10815117007839
4,AE04,28,eyelink,left,0,-9,0.277084334798583
4,AE04,28,eyelink,left,0,-9,0.303995270969597
4,AE04,28,eyelink,left,0,-9,0.379569315576865
4,AE04,28,eyelink,left,0,-9,0.263824111936952
4,AE04,28,eyelink,left,0,-9,0.308718810545527
4,AE04,28,eyelink,left,0,-9,0.202089455046421
4,AE04,28,eyelink,left,0,-9,0.235989578287255
4,AE04,28,eyelink,left,0,-9,0.546008549872971
4,AE04,28,eyelink,left,0,-9,0.42095085733003
4,AE04,28,eyelink,left,0,-9,0.259452356618501
4,AE04,28,adhawk,left,0,-9,0.594793939924255
4,AE04,28,adhawk,left,0,-9,0.947999515099774
4,AE04,29,eyelink,right,0,-9,0.617604383107155
4,AE04,29,eyelink,right,0,-9,0.383209894766241
4,AE04,29,eyelink,right,0,-9,0.760531327859568
4,AE04,29,eyelink,left,0,-9,0.637287192434663
4,AE04,29,eyelink,left,0,-9,0.301816846026952
4,AE04,29,eyelink,left,0,-9,0.21299829203203
4,AE04,29,eyelink,left,0,-9,0.241807154334377
4,AE04,29,eyelink,left,0,-9,0.53657700768086
4,AE04,29,eyelink,left,0,-9,0.390165684565109
4,AE04,29,eyelink,left,0,-9,0.130087348492786
4,AE04,29,eyelink,left,0,-9,0.757578220644296
4,AE04,29,eyelink,left,0,-9,0.185342791371901
4,AE04,29,eyelink,left,0,-9,0.582495796079318
4,AE04,29,eyelink,left,0,-9,0.371720654246835
4,AE04,29,eyelink,left,0,-9,0.216408076216108
4,AE04,29,eyelink,left,0,-9,0.545272781767783
4,AE04,29,eyelink,left,0,-9,0.265690044804259
4,AE04,29,eyelink,left,0,-9,0.557982251048999
4,AE04,29,eyelink,left,0,-9,1.16136353938714
4,AE04,29,eyelink,left,0,-9,0.900881314095854
4,AE04,29,eyelink,left,0,-9,0.213143707346973
4,AE04,29,eyelink,left,0,-9,0.469583890889378
4,AE04,29,eyelink,left,0,-9,0.451501636852053
4,AE04,29,eyelink,left,0,-9,0.254898107549601
4,AE04,29,eyelink,left,0,-9,0.235074411100381
4,AE04,29,eyelink,left,0,-9,0.264067463717925
4,AE04,29,adhawk,right,0,-9,0.153273330636253
4,AE04,29,adhawk,right,0,-9,0.576117000843076
4,AE04,29,adhawk,left,0,-9,0.71433365293634
4,AE04,29,adhawk,left,0,-9,0.588745765521828
4,AE04,30,eyelink,right,0,-9,0.21853931852334
4,AE04,30,eyelink,right,0,-9,0.638282503196414
4,AE04,30,eyelink,right,0,-9,0.86702429706643
4,AE04,30,eyelink,right,0,-9,0.172449827100859
4,AE04,30,eyelink,right,0,-9,0.466190418975549
4,AE04,30,eyelink,right,0,-9,0.695214730867615
4,AE04,30,eyelink,right,0,-9,0.763760698257247
4,AE04,30,eyelink,left,0,-9,0.170334660183668
4,AE04,30,eyelink,left,0,-9,0.380119542336532
4,AE04,30,eyelink,left,0,-9,0.227307515792006
4,AE04,30,eyelink,left,0,-9,0.32236121146488
4,AE04,30,eyelink,left,0,-9,0.197198137630762
4,AE04,30,eyelink,left,0,-9,0.362126498871535
4,AE04,30,eyelink,left,0,-9,0.177269837390402
4,AE04,30,eyelink,left,0,-9,0.216201097719152
4,AE04,30,eyelink,left,0,-9,0.289307173884057
4,AE04,30,eyelink,left,0,-9,0.595684509143545
4,AE04,30,eyelink,left,0,-9,0.935124895025481
4,AE04,30,eyelink,left,0,-9,0.184023471903165
4,AE04,30,eyelink,left,0,-9,0.19457096372777
4,AE04,30,eyelink,left,0,-9,0.681749759654458
4,AE04,30,adhawk,right,0,-9,0.342971258679861
4,AE04,30,adhawk,right,0,-9,0.472840271256066
4,AE04,30,adhawk,right,0,-9,1.08219402610165
4,AE04,30,adhawk,right,0,-9,0.163319500769213
4,AE04,30,adhawk,left,0,-9,1.09705358770384
4,AE04,30,adhawk,left,0,-9,0.978110274909113
4,AE04,30,adhawk,left,0,-9,0.170472252879019
4,AE04,30,adhawk,left,0,-9,0.498998021527925
5,AE05,2,eyelink,right,0,-9,0.674886129264824
5,AE05,2,eyelink,right,0,-9,0.859888374014727
5,AE05,2,eyelink,left,0,-9,0.42436344675862
5,AE05,2,eyelink,left,0,-9,0.7090604968073
5,AE05,2,eyelink,left,0,-9,1.06717012343598
5,AE05,2,eyelink,left,0,-9,0.183904055713736
5,AE05,2,eyelink,left,0,-9,0.233250565550444
5,AE05,2,adhawk,right,0,-9,0.870113602102528
5,AE05,2,adhawk,right,0,-9,0.551381320713683
5,AE05,2,adhawk,right,0,-9,0.322303598174072
5,AE05,5,eyelink,right,0,-9,0.575181387718566
5,AE05,5,eyelink,right,0,-9,0.748187903129408
5,AE05,5,eyelink,right,0,-9,2.6455579309726
5,AE05,5,eyelink,right,0,-9,3.75175842130397
5,AE05,5,eyelink,right,0,-9,1.49904646470037
5,AE05,5,eyelink,right,0,-9,0.958353027423511
5,AE05,5,eyelink,right,0,-9,0.519809300528156
5,AE05,5,eyelink,left,0,-9,0.872566103179267
5,AE05,5,eyelink,left,0,-9,0.939198115533753
5,AE05,5,eyelink,left,0,-9,3.6173581075983
5,AE05,5,eyelink,left,0,-9,4.49918703201249
5,AE05,5,eyelink,left,0,-9,1.46483941661945
5,AE05,5,eyelink,left,0,-9,1.27528530939704
5,AE05,5,eyelink,left,0,-9,0.310975706252477
5,AE05,5,eyelink,left,0,-9,0.379278712584293
5,AE05,5,eyelink,left,0,-9,0.15523021863189
5,AE05,5,eyelink,left,0,-9,0.260846480169122
5,AE05,5,adhawk,right,0,-9,0.826429994677039
5,AE05,5,adhawk,right,0,-9,1.1642779736493
5,AE05,5,adhawk,right,0,-9,0.15820760238365
5,AE05,5,adhawk,right,0,-9,0.567404237219011
5,AE05,5,adhawk,right,0,-9,30.3525304797372
5,AE05,5,adhawk,right,0,-9,32.9014912850592
5,AE05,5,adhawk,right,0,-9,0.961620973801701
5,AE05,5,adhawk,right,0,-9,1.23565635006853
5,AE05,5,adhawk,right,0,-9,0.627302596469258
5,AE05,5,adhawk,right,0,-9,0.175100801388066
5,AE05,5,adhawk,right,0,-9,0.139213343513191
5,AE05,6,eyelink,right,0,-9,4.57295853712001
5,AE05,6,eyelink,right,0,-9,4.73445399045939
5,AE05,6,eyelink,right,0,-9,0.828806176900946
5,AE05,6,eyelink,right,0,-9,0.66536295923582
5,AE05,6,eyelink,right,0,-9,0.921251747848107
5,AE05,6,eyelink,left,0,-9,0.529114862171961
5,AE05,6,eyelink,left,0,-9,5.04485332624995
5,AE05,6,eyelink,left,0,-9,4.70820556696034
5,AE05,6,eyelink,left,0,-9,1.05752195070412
5,AE05,6,eyelink,left,0,-9,0.366105131885268
5,AE05,6,eyelink,left,0,-9,0.834024572390192
5,AE05,6,eyelink,left,0,-9,0.159723638151484
5,AE05,6,eyelink,left,0,-9,1.14362689874107
5,AE05,6,eyelink,left,0,-9,0.218746754977016
5,AE05,6,adhawk,right,0,-9,33.6579713107452
5,AE05,6,adhawk,right,0,-9,28.6397111416511
5,AE05,6,adhawk,right,0,-9,1.46020759159365
5,AE05,6,adhawk,right,0,-9,0.631843545728625
5,AE05,6,adhawk,right,0,-9,0.289761856322634
5,AE05,6,adhawk,right,0,-9,1.10974990716878
5,AE05,9,adhawk,right,0,-9,0.178779914639282
5,AE05,9,adhawk,right,0,-9,0.189123007317465
5,AE05,9,adhawk,right,0,-9,0.783369831496444
5,AE05,9,adhawk,right,0,-9,0.303825435906003
5,AE05,9,adhawk,right,0,-9,0.157269190920649
5,AE05,9,adhawk,right,0,-9,0.273458410953784
5,AE05,10,eyelink,right,0,-9,0.200688350170695
5,AE05,10,eyelink,right,0,-9,1.06487210158528
5,AE05,10,eyelink,left,0,-9,1.22090709406377
5,AE05,10,adhawk,right,0,-9,0.329797424649715
5,AE05,10,adhawk,right,0,-9,0.172464767217688
5,AE05,10,adhawk,right,0,-9,0.981683228204798
5,AE05,11,eyelink,right,0,-9,0.585618002234734
5,AE05,11,eyelink,left,0,-9,0.697686098817089
5,AE05,11,adhawk,right,0,-9,0.429109227719312
5,AE05,11,adhawk,right,0,-9,0.366902889490315
5,AE05,11,adhawk,right,0,-9,0.174958974402252
5,AE05,12,adhawk,right,0,-9,0.383650265774942
5,AE05,12,adhawk,right,0,-9,0.193906083448276
5,AE05,13,eyelink,right,0,-9,0.729285055327966
5,AE05,13,eyelink,left,0,-9,0.724469621478726
5,AE05,13,adhawk,right,0,-9,0.14888329241657
5,AE05,14,eyelink,right,0,-9,0.488223648064448
5,AE05,14,eyelink,left,0,-9,0.644696130357837
5,AE05,14,adhawk,right,0,-9,0.15307430107833
5,AE05,14,adhawk,right,0,-9,0.174919611569772
5,AE05,14,adhawk,right,0,-9,0.144254150783136
5,AE05,15,eyelink,right,0,-9,0.900752899024162
5,AE05,15,eyelink,right,0,-9,3.56379940976859
