subject,id,trial,stream,freq,amp,conj
3,AE03,12,eyelink,0.01,9,-0.0583199981093636
3,AE03,12,adhawk,0.01,9,-0.373706620495862
3,AE03,12,target,0.01,9,0
3,AE03,13,eyelink,0.1,9,-0.549278780799343
3,AE03,13,adhawk,0.1,9,0.0911038901897311
3,AE03,13,target,0.1,9,0
3,AE03,14,eyelink,0.1,9,-0.165720769330728
3,AE03,14,adhawk,0.1,9,0.185413064905358
3,AE03,14,target,0.1,9,0
3,AE03,15,eyelink,0.1,9,-0.691390518146402
3,AE03,15,adhawk,0.1,9,-0.107554224386884
3,AE03,15,target,0.1,9,0
3,AE03,16,eyelink,0.1,9,-0.216062697886425
3,AE03,16,adhawk,0.1,9,0.244220573912713
3,AE03,16,target,0.1,9,0
3,AE03,17,eyelink,0.1,9,-0.0861945338252871
3,AE03,17,adhawk,0.1,9,0.411503862093091
3,AE03,17,target,0.1,9,0
3,AE03,18,eyelink,0.1,-9,0.291516290351612
3,AE03,18,adhawk,0.1,-9,-0.296206050462155
3,AE03,18,target,0.1,-9,0
3,AE03,19,eyelink,0.1,-9,0.0356317046433074
3,AE03,19,adhawk,0.1,-9,-0.540964437467592
3,AE03,19,target,0.1,-9,0
3,AE03,20,eyelink,0.2,-9,0.0238142843123888
3,AE03,20,adhawk,0.2,-9,-0.0292850759596235
3,AE03,20,target,0.2,-9,0
3,AE03,21,eyelink,0.01,9,-0.109130395680507
3,AE03,21,adhawk,0.01,9,-0.170328070471157
3,AE03,21,target,0.01,9,0
3,AE03,22,eyelink,0.1,-9,0.168826132510429
3,AE03,22,adhawk,0.1,-9,-0.341010661391948
3,AE03,22,target,0.1,-9,0
3,AE03,23,eyelink,0.01,-9,0.213883789841867
3,AE03,23,adhawk,0.01,-9,0.22290987416598
3,AE03,23,target,0.01,-9,0
3,AE03,24,eyelink,0.01,-9,0.160342756489918
3,AE03,24,adhawk,0.01,-9,-0.195239146509723
3,AE03,24,target,0.01,-9,0
3,AE03,25,eyelink,0.2,-9,0.00494944668816403
3,AE03,25,adhawk,0.2,-9,0.160590729982724
3,AE03,25,target,0.2,-9,0
3,AE03,26,eyelink,0.01,9,-0.07268914064313
3,AE03,26,adhawk,0.01,9,0.0832235129251464
3,AE03,26,target,0.01,9,0
3,AE03,27,eyelink,0.2,9,0.10145093410276
3,AE03,27,adhawk,0.2,9,0.0789915289127276
3,AE03,27,target,0.2,9,0
3,AE03,28,eyelink,0.2,-9,-0.00474311650987637
3,AE03,28,adhawk,0.2,-9,-0.135244837095648
3,AE03,28,target,0.2,-9,0
3,AE03,29,eyelink,0.2,9,0.112755250342593
3,AE03,29,adhawk,0.2,9,0.828494538728709
3,AE03,29,target,0.2,9,0
3,AE03,30,eyelink,0.2,-9,0.194411202992174
3,AE03,30,adhawk,0.2,-9,0.290612531849657
3,AE03,30,target,0.2,-9,0
4,AE04,1,eyelink,0.1,-9,-0.213638001123302
4,AE04,1,adhawk,0.1,-9,0.559686797957554
4,AE04,1,target,0.1,-9,0
4,AE04,2,eyelink,0.2,9,0.0286815646112897
4,AE04,2,adhawk,0.2,9,-0.239599705530192
4,AE04,2,target,0.2,9,0
4,AE04,3,eyelink,0.01,9,-0.346850724376951
4,AE04,3,adhawk,0.01,9,-0.670405564402378
4,AE04,3,target,0.01,9,0
4,AE04,4,eyelink,0.01,-9,0.151690184613142
4,AE04,4,adhawk,0.01,-9,0.452947017723524
4,AE04,4,target,0.01,-9,0
4,AE04,5,eyelink,0.2,-9,-0.106462520894723
4,AE04,5,adhawk,0.2,-9,-0.958660672982773
4,AE04,5,target,0.2,-9,0
4,AE04,6,eyelink,0.2,9,-0.146451412505057
4,AE04,6,adhawk,0.2,9,-0.256884254352031
4,AE04,6,target,0.2,9,0
4,AE04,7,eyelink,0.01,-9,-0.000718695765039412
4,AE04,7,adhawk,0.01,-9,0.725721651586243
4,AE04,7,target,0.01,-9,0
4,AE04,8,eyelink,0.01,-9,0.0987840661659024
4,AE04,8,adhawk,0.01,-9,0.494374917604386
4,AE04,8,target,0.01,-9,0
4,AE04,9,eyelink,0.01,9,0.102456776502457
4,AE04,9,adhawk,0.01,9,-0.383245362350762
4,AE04,9,target,0.01,9,0
4,AE04,10,eyelink,0.2,9,0.059014631549678
4,AE04,10,adhawk,0.2,9,0.0523495216470175
4,AE04,10,target,0.2,9,0
4,AE04,11,eyelink,0.1,-9,-0.0791341976872116
4,AE04,11,adhawk,0.1,-9,0.851617902683267
4,AE04,11,target,0.1,-9,0
4,AE04,12,eyelink,0.01,9,0.104806619366464
4,AE04,12,adhawk,0.01,9,-0.293127460881292
4,AE04,12,target,0.01,9,0
4,AE04,13,eyelink,0.1,9,0.0905512308602358
4,AE04,13,adhawk,0.1,9,-1.3991160344047
4,AE04,13,target,0.1,9,0
4,AE04,14,eyelink,0.1,9,-0.110781403828781
4,AE04,14,adhawk,0.1,9,-1.16118411612426
4,AE04,14,target,0.1,9,0
4,AE04,15,eyelink,0.1,9,-0.137330931220316
4,AE04,15,adhawk,0.1,9,-1.75626023143004
4,AE04,15,target,0.1,9,0
4,AE04,16,eyelink,0.1,9,-0.0150415208286147
4,AE04,16,adhawk,0.1,9,-1.17514804118137
4,AE04,16,target,0.1,9,0
4,AE04,17,eyelink,0.1,9,-0.00259347736017892
4,AE04,17,adhawk,0.1,9,-1.14822519355869
4,AE04,17,target,0.1,9,0
4,AE04,18,eyelink,0.1,-9,0.300825602876928
4,AE04,18,adhawk,0.1,-9,1.11268034643897
4,AE04,18,target,0.1,-9,0
4,AE04,19,eyelink,0.1,-9,0.018963314410689
4,AE04,19,adhawk,0.1,-9,0.717230948133178
4,AE04,19,target,0.1,-9,0
4,AE04,20,eyelink,0.2,-9,0.263235773962484
4,AE04,20,adhawk,0.2,-9,-0.698288180038821
4,AE04,20,target,0.2,-9,0
4,AE04,21,eyelink,0.01,9,0.501390717594821
4,AE04,21,adhawk,0.01,9,-0.412780620344082
4,AE04,21,target,0.01,9,0
4,AE04,22,eyelink,0.1,-9,0.190782714903532
4,AE04,22,adhawk,0.1,-9,0.877307117499359
4,AE04,22,target,0.1,-9,0
4,AE04,23,eyelink,0.01,-9,-0.0924904984573301
4,AE04,23,adhawk,0.01,-9,0.440730631195392
4,AE04,23,target,0.01,-9,0
4,AE04,24,eyelink,0.01,-9,0.316272663935349
4,AE04,24,adhawk,0.01,-9,0.461807737958635
4,AE04,24,target,0.01,-9,0
4,AE04,25,eyelink,0.2,-9,0.211309399034962
4,AE04,25,adhawk,0.2,-9,-0.261111927386309
4,AE04,25,target,0.2,-9,0
4,AE04,26,eyelink,0.01,9,0.109213633377911
4,AE04,26,adhawk,0.01,9,-0.0642552960236609
4,AE04,26,target,0.01,9,0
4,AE04,27,eyelink,0.2,9,0.00903104840570742
4,AE04,27,adhawk,0.2,9,-0.172277921247495
4,AE04,27,target,0.2,9,0
4,AE04,28,eyelink,0.2,-9,-0.227663344742557
4,AE04,28,adhawk,0.2,-9,-0.735315382104372
4,AE04,28,target,0.2,-9,0
4,AE04,29,eyelink,0.2,9,-0.214680830622418
4,AE04,29,adhawk,0.2,9,-0.139293526841952
4,AE04,29,target,0.2,9,0
4,AE04,30,eyelink,0.2,-9,0.108704455105716
4,AE04,30,adhawk,0.2,-9,-0.229012942387778
4,AE04,30,target,0.2,-9,0
5,AE05,1,eyelink,0.1,-9,-0.198919062327092
5,AE05,1,adhawk,0.1,-9,NaN
5,AE05,1,target,0.1,-9,0
5,AE05,2,eyelink,0.2,9,0.00353658362114525
5,AE05,2,adhawk,0.2,9,NaN
5,AE05,2,target,0.2,9,0
5,AE05,3,eyelink,0.01,9,-0.182487740204168
5,AE05,3,adhawk,0.01,9,NaN
5,AE05,3,target,0.01,9,0
5,AE05,4,eyelink,0.01,-9,-0.102663986107876
5,AE05,4,adhawk,0.01,-9,NaN
5,AE05,4,target,0.01,-9,0
5,AE05,5,eyelink,0.2,-9,0.0828280137904294
5,AE05,5,adhawk,0.2,-9,NaN
5,AE05,5,target,0.2,-9,0
5,AE05,6,eyelink,0.2,9,0.387679260883847
5,AE05,6,adhawk,0.2,9,NaN
5,AE05,6,target,0.2,9,0
5,AE05,7,eyelink,0.01,-9,0.0147326988753732
5,AE05,7,adhawk,0.01,-9,NaN
5,AE05,7,target,0.01,-9,0
5,AE05,8,eyelink,0.01,-9,0.0404938304835066
5,AE05,8,adhawk,0.01,-9,NaN
5,AE05,8,target,0.01,-9,0
5,AE05,9,eyelink,0.01,9,-0.11106667897074
5,AE05,9,adhawk,0.01,9,NaN
5,AE05,9,target,0.01,9,0
5,AE05,10,eyelink,0.2,9,0.215001048891663
5,AE05,10,adhawk,0.2,9,NaN
5,AE05,10,target,0.2,9,0
5,AE05,11,eyelink,0.1,-9,0.284864399162904
5,AE05,11,adhawk,0.1,-9,NaN
5,AE05,11,target,0.1,-9,0
5,AE05,12,eyelink,0.01,9,0.0225505181559357
5,AE05,12,adhawk,0.01,9,NaN
5,AE05,12,target,0.01,9,0
5,AE05,13,eyelink,0.1,9,0.0740197163666538
5,AE05,13,adhawk,0.1,9,NaN
5,AE05,13,target,0.1,9,0
5,AE05,14,eyelink,0.1,9,-0.126954490810058
5,AE05,14,adhawk,0.1,9,NaN
5,AE05,14,target,0.1,9,0
5,AE05,15,eyelink,0.1,9,0.12369151734944
5,AE05,15,adhawk,0.1,9,NaN
5,AE05,15,target,0.1,9,0
5,AE05,16,eyelink,0.1,9,0.15761729918768
5,AE05,16,adhawk,0.1,9,NaN
5,AE05,16,target,0.1,9,0
5,AE05,17,eyelink,0.1,9,0.393737864046772
5,AE05,17,adhawk,0.1,9,NaN
5,AE05,17,target,0.1,9,0
5,AE05,18,eyelink,0.1,-9,0.00198076011437427
5,AE05,18,adhawk,0.1,-9,NaN
5,AE05,18,target,0.1,-9,0
5,AE05,19,eyelink,0.1,-9,0.0256551799817454
5,AE05,19,adhawk,0.1,-9,NaN
5,AE05,19,target,0.1,-9,0
5,AE05,20,eyelink,0.2,-9,0.252170505862685
5,AE05,20,adhawk,0.2,-9,NaN
5,AE05,20,target,0.2,-9,0
5,AE05,21,eyelink,0.01,9,-0.248936639427269
5,AE05,21,adhawk,0.01,9,NaN
5,AE05,21,target,0.01,9,0
5,AE05,22,eyelink,0.1,-9,0.472632220294734
5,AE05,22,adhawk,0.1,-9,NaN
5,AE05,22,target,0.1,-9,0
5,AE05,23,eyelink,0.01,-9,0.126679793734122
5,AE05,23,adhawk,0.01,-9,NaN
5,AE05,23,target,0.01,-9,0
5,AE05,24,eyelink,0.01,-9,0.203302865842867
5,AE05,24,adhawk,0.01,-9,NaN
5,AE05,24,target,0.01,-9,0
5,AE05,25,eyelink,0.2,-9,0.159903931260227
5,AE05,25,adhawk,0.2,-9,NaN
5,AE05,25,target,0.2,-9,0
5,AE05,26,eyelink,0.01,9,-0.207469871840992
5,AE05,26,adhawk,0.01,9,NaN
5,AE05,26,target,0.01,9,0
5,AE05,27,eyelink,0.2,9,0.114648495634918
5,AE05,27,adhawk,0.2,9,NaN
5,AE05,27,target,0.2,9,0
5,AE05,28,eyelink,0.2,-9,0.270565719109179
5,AE05,28,adhawk,0.2,-9,NaN
5,AE05,28,target,0.2,-9,0
5,AE05,29,eyelink,0.2,9,0.477496905765767
5,AE05,29,adhawk,0.2,9,NaN
5,AE05,29,target,0.2,9,0
5,AE05,30,eyelink,0.2,-9,0.374730425108084
5,AE05,30,adhawk,0.2,-9,NaN
5,AE05,30,target,0.2,-9,0
6,AE06,1,eyelink,0.1,-9,0.369582082530808
6,AE06,1,adhawk,0.1,-9,0.282072784881676
6,AE06,1,target,0.1,-9,0
6,AE06,2,eyelink,0.2,9,0.256241326927443
6,AE06,2,adhawk,0.2,9,0.630453041823991
6,AE06,2,target,0.2,9,0
6,AE06,3,eyelink,0.01,9,-0.0384199668693243
6,AE06,3,adhawk,0.01,9,-0.0460349274806284
6,AE06,3,target,0.01,9,0
6,AE06,4,eyelink,0.01,-9,0.0411998892777348
6,AE06,4,adhawk,0.01,-9,-0.0521986786901426
6,AE06,4,target,0.01,-9,0
6,AE06,5,eyelink,0.2,-9,0.820379237796194
6,AE06,5,adhawk,0.2,-9,0.778333341797825
6,AE06,5,target,0.2,-9,0
6,AE06,6,eyelink,0.2,9,0.00464609598816489
6,AE06,6,adhawk,0.2,9,0.2762437284877
6,AE06,6,target,0.2,9,0
6,AE06,7,eyelink,0.01,-9,-0.245622415184054
6,AE06,7,adhawk,0.01,-9,-0.551879935501241
6,AE06,7,target,0.01,-9,0
6,AE06,8,eyelink,0.01,-9,-0.198028151212359
6,AE06,8,adhawk,0.01,-9,-0.703070512582109
6,AE06,8,target,0.01,-9,0
6,AE06,9,eyelink,0.01,9,0.104368251658033
6,AE06,9,adhawk,0.01,9,0.0919074427886896
6,AE06,9,target,0.01,9,0
6,AE06,10,eyelink,0.2,9,0.248259821197302
6,AE06,10,adhawk,0.2,9,0.880028386715432
6,AE06,10,target,0.2,9,0
6,AE06,11,eyelink,0.1,-9,0.403224425258739
6,AE06,11,adhawk,0.1,-9,0.681665692148132
6,AE06,11,target,0.1,-9,0
6,AE06,12,eyelink,0.01,9,0.0565376854274423
6,AE06,12,adhawk,0.01,9,-0.0926443022391625
6,AE06,12,target,0.01,9,0
6,AE06,13,eyelink,0.1,9,0.588599267748261
6,AE06,13,adhawk,0.1,9,2.60067706465741
6,AE06,13,target,0.1,9,0
6,AE06,14,eyelink,0.1,9,0.252829774396616
6,AE06,14,adhawk,0.1,9,1.72783396868017
6,AE06,14,target,0.1,9,0
6,AE06,15,eyelink,0.1,9,-0.508800395048131
6,AE06,15,adhawk,0.1,9,-0.30143288130144
6,AE06,15,target,0.1,9,0
6,AE06,16,eyelink,0.1,9,0.000590257382800437
6,AE06,16,adhawk,0.1,9,0.675113262260996
6,AE06,16,target,0.1,9,0
6,AE06,17,eyelink,0.1,9,-0.0373370506888138
6,AE06,17,adhawk,0.1,9,0.557402324381155
6,AE06,17,target,0.1,9,0
6,AE06,18,eyelink,0.1,-9,0.6536497785444
6,AE06,18,adhawk,0.1,-9,0.594425268384657
6,AE06,18,target,0.1,-9,0
6,AE06,19,eyelink,0.1,-9,0.254000281307538
6,AE06,19,adhawk,0.1,-9,1.0187736634549
6,AE06,19,target,0.1,-9,0
6,AE06,20,eyelink,0.2,-9,-0.310734565781621
6,AE06,20,adhawk,0.2,-9,-0.0852808408378345
6,AE06,20,target,0.2,-9,0
6,AE06,21,eyelink,0.01,9,0.139030661605373
6,AE06,21,adhawk,0.01,9,-1.68089111281852
6,AE06,21,target,0.01,9,0
6,AE06,22,eyelink,0.1,-9,-0.0686753910764766
6,AE06,22,adhawk,0.1,-9,0.233834301465081
6,AE06,22,target,0.1,-9,0
6,AE06,23,eyelink,0.01,-9,-0.108380766927091
6,AE06,23,adhawk,0.01,-9,0.119006778095137
6,AE06,23,target,0.01,-9,0
6,AE06,24,eyelink,0.01,-9,0.384759619235423
6,AE06,24,adhawk,0.01,-9,0.16196348651138
6,AE06,24,target,0.01,-9,0
6,AE06,25,eyelink,0.2,-9,0.0947822086778817
6,AE06,25,adhawk,0.2,-9,0.795191137346224
6,AE06,25,target,0.2,-9,0
6,AE06,26,eyelink,0.01,9,-0.548328959722252
6,AE06,26,adhawk,0.01,9,-1.16634414497929
6,AE06,26,target,0.01,9,0
6,AE06,27,eyelink,0.2,9,-0.645631769246934
6,AE06,27,adhawk,0.2,9,-2.15172157282327
6,AE06,27,target,0.2,9,0
6,AE06,28,eyelink,0.2,-9,-0.161199441312028
6,AE06,28,adhawk,0.2,-9,-0.899483085959971
6,AE06,28,target,0.2,-9,0
6,AE06,29,eyelink,0.2,9,-0.512443852346332
6,AE06,29,adhawk,0.2,9,-0.381113763215458
6,AE06,29,target,0.2,9,0
6,AE06,30,eyelink,0.2,-9,-0.11291813491037
6,AE06,30,adhawk,0.2,-9,1.11597233116817
6,AE06,30,target,0.2,-9,0
7,AE07,1,eyelink,0.1,-9,-0.00825585042076509
7,AE07,1,adhawk,0.1,-9,-0.15828233897227
7,AE07,1,target,0.1,-9,0
7,AE07,2,eyelink,0.2,9,0.241117317920163
7,AE07,2,adhawk,0.2,9,0.638044143963751
7,AE07,2,target,0.2,9,0
7,AE07,3,eyelink,0.01,9,-0.194349152221587
7,AE07,3,adhawk,0.01,9,-0.467954520536023
7,AE07,3,target,0.01,9,0
7,AE07,4,eyelink,0.01,-9,-0.27834921592653
7,AE07,4,adhawk,0.01,-9,-0.624213000495693
7,AE07,4,target,0.01,-9,0
7,AE07,5,eyelink,0.2,-9,0.0730879051129454
7,AE07,5,adhawk,0.2,-9,0.231032321300716
7,AE07,5,target,0.2,-9,0
7,AE07,6,eyelink,0.2,9,0.116211710003254
7,AE07,6,adhawk,0.2,9,0.589054562733976
7,AE07,6,target,0.2,9,0
7,AE07,7,eyelink,0.01,-9,0.287518130293978
7,AE07,7,adhawk,0.01,-9,0.272955343128765
7,AE07,7,target,0.01,-9,0
7,AE07,8,eyelink,0.01,-9,-0.0867665702541282
