subject,trial,EL_quality,AH_quality,EL_Right_P1_t_start,EL_Right_P1_t_end,EL_Right_P1_pos_start,EL_Right_P1_pos_end,EL_Right_P1_latency,EL_Right_P1_amp,EL_Right_P1_gain,EL_Right_P1_vel,EL_Right_P2_t_start,EL_Right_P2_t_end,EL_Right_P2_pos_start,EL_Right_P2_pos_end,EL_Right_P2_latency,EL_Right_P2_amp,EL_Right_P2_gain,EL_Right_P2_vel,EL_Left_P1_t_start,EL_Left_P1_t_end,EL_Left_P1_pos_start,EL_Left_P1_pos_end,EL_Left_P1_latency,EL_Left_P1_amp,EL_Left_P1_gain,EL_Left_P1_vel,EL_Left_P2_t_start,EL_Left_P2_t_end,EL_Left_P2_pos_start,EL_Left_P2_pos_end,EL_Left_P2_latency,EL_Left_P2_amp,EL_Left_P2_gain,EL_Left_P2_vel,EL_Avg_P1_t_start,EL_Avg_P1_t_end,EL_Avg_P1_pos_start,EL_Avg_P1_pos_end,EL_Avg_P1_latency,EL_Avg_P1_amp,EL_Avg_P1_gain,EL_Avg_P1_vel,EL_Avg_P2_t_start,EL_Avg_P2_t_end,EL_Avg_P2_pos_start,EL_Avg_P2_pos_end,EL_Avg_P2_latency,EL_Avg_P2_amp,EL_Avg_P2_gain,EL_Avg_P2_vel,AH_Right_P1_t_start,AH_Right_P1_t_end,AH_Right_P1_pos_start,AH_Right_P1_pos_end,AH_Right_P1_latency,AH_Right_P1_amp,AH_Right_P1_gain,AH_Right_P1_vel,AH_Right_P2_t_start,AH_Right_P2_t_end,AH_Right_P2_pos_start,AH_Right_P2_pos_end,AH_Right_P2_latency,AH_Right_P2_amp,AH_Right_P2_gain,AH_Right_P2_vel,AH_Left_P1_t_start,AH_Left_P1_t_end,AH_Left_P1_pos_start,AH_Left_P1_pos_end,AH_Left_P1_latency,AH_Left_P1_amp,AH_Left_P1_gain,AH_Left_P1_vel,AH_Left_P2_t_start,AH_Left_P2_t_end,AH_Left_P2_pos_start,AH_Left_P2_pos_end,AH_Left_P2_latency,AH_Left_P2_amp,AH_Left_P2_gain,AH_Left_P2_vel,AH_Avg_P1_t_start,AH_Avg_P1_t_end,AH_Avg_P1_pos_start,AH_Avg_P1_pos_end,AH_Avg_P1_latency,AH_Avg_P1_amp,AH_Avg_P1_gain,AH_Avg_P1_vel,AH_Avg_P2_t_start,AH_Avg_P2_t_end,AH_Avg_P2_pos_start,AH_Avg_P2_pos_end,AH_Avg_P2_latency,AH_Avg_P2_amp,AH_Avg_P2_amp,AH_Avg_P2_vel
AE03,76,1,1,1204,1240,-8.737937974,-14.09141948,204,-5.353481507,62.09474651,189.2562389,2188,2264,-14.03582217,-0.514529126,188,13.52129305,NaN,258.9774516,1204,1240,-10.63003303,-16.35799418,204,-5.727961155,66.43831597,195.6435657,2188,2264,-16.49389812,-1.422701928,188,15.07119619,NaN,281.9262829,1204,1240,-9.6839855,-15.22470683,204,-5.540721331,64.26653124,191.946444,2188,2264,-15.26486015,-0.968615527,188,14.29624462,NaN,269.4152105,1116,1164,7.858241792,-1.792522683,116,-9.650764475,111.9387025,309.9935396,2096,2188,-1.815610512,19.02581764,96,20.84142815,NaN,370.9299964,1116,1164,7.04795114,-0.471384953,116,-7.519336093,87.21637835,229.8927365,2100,2188,-0.698309034,18.55092112,100,19.24923015,NaN,332.5135886,1116,1164,7.453096466,-1.131953818,116,-8.585050284,99.57754041,268.5206324,2096,2188,-1.307235682,18.78836938,96,20.09560506,NaN,351.4508235
AE03,77,1,1,1200,1232,-8.540615257,-5.004642573,200,3.535972684,60.85703824,143.0518995,2208,2288,-4.620842118,-15.03236347,208,-10.41152135,NaN,209.5376985,1200,1232,-10.66094589,-6.891969825,200,3.768976067,64.86722074,143.5456618,2208,2288,-6.632196215,-17.42189803,208,-10.78970181,NaN,226.2802076,1200,1232,-9.600780575,-5.948306199,200,3.652474376,62.8621295,143.2987807,2208,2288,-5.626519166,-16.22713075,208,-10.60061158,NaN,216.441021,1124,1172,8.704119441,13.76247964,124,5.058360195,87.05859669,167.6942554,2132,2224,14.34566767,-4.793982186,132,-19.13964986,NaN,335.74159,1128,1168,7.142678448,11.62725065,128,4.4845722,77.18322686,154.4784314,2132,2224,12.05534351,-2.014878401,132,-14.07022191,NaN,247.6716569,1128,1168,8.006415601,12.6266524,128,4.6202368,79.51812775,158.1622899,2132,2224,13.20050559,-3.404430294,132,-16.60493588,NaN,283.2386349
AE03,78,1,1,1216,1252,-8.113996222,-4.251316305,216,3.862679918,44.60645573,137.4387676,2020,2096,-2.620125403,-9.778727021,20,-7.158601619,NaN,120.0541458,1216,1256,-10.518219,-5.74161485,216,4.776604152,55.16050674,152.0813449,2020,2096,-4.266006416,-11.9652026,20,-7.699196183,NaN,137.3519574,1216,1256,-9.316107612,-4.982998916,216,4.333108697,50.03899505,144.7600562,2020,2096,-3.443065909,-10.87196481,20,-7.428898901,NaN,125.3799428,1164,1212,9.796022065,15.58898631,164,5.792964248,66.89749313,176.7055826,1968,2056,18.19902701,6.6883258,-32,-11.51070121,NaN,197.7730564,1168,1212,7.266267341,12.87970617,168,5.613438832,64.82432303,179.924594,1972,2056,14.29503547,5.077993401,-28,-9.217042073,NaN,155.3741429,1164,1212,8.460283997,14.23434624,164,5.774062246,66.6792117,174.1615696,1968,2056,16.31427995,5.8831596,-32,-10.43112035,NaN,176.5735996
AE03,79,1,1,1204,1244,-7.916043141,-3.881435836,204,4.034607305,46.59188335,138.4011415,2188,2248,-3.418019491,-12.89493293,188,-9.476913436,NaN,209.5215604,1200,1252,-10.68947527,-4.219485812,200,6.469989461,74.71582026,181.3385876,2188,2244,-4.74067322,-14.96804731,188,-10.22737409,NaN,234.482586,1204,1248,-9.242115834,-4.077311259,204,5.164804575,59.64346815,159.3905594,2188,2244,-4.079346356,-13.85541622,188,-9.776069863,NaN,220.9792755,1072,1124,9.769738754,15.71938037,72,5.949641617,68.70681264,171.7817989,2052,2124,16.44196457,0.630692257,52,-15.81127231,NaN,307.1609504,1068,1136,6.60675835,14.59037454,68,7.983616186,92.19527104,204.8278403,2052,2128,13.89243009,1.034836495,52,-12.8575936,NaN,277.3911206,1068,1128,8.122006424,15.04651292,68,6.924506492,79.96460977,188.3048196,2052,2128,15.16719733,0.755767765,52,-14.41142956,NaN,289.5615596
AE03,80,1,1,1240,1332,-7.032663473,-14.92668081,240,-7.894017338,69.07115699,147.0869324,2108,2208,-15.59346283,-5.692864935,108,9.900597897,NaN,132.6962264,1240,1328,-9.988993006,-16.48258005,240,-6.493587047,56.81765711,130.3333892,2108,2216,-18.48462064,-7.865317041,108,10.61930359,NaN,137.9010271,1240,1332,-8.510828239,-15.75440716,240,-7.243578924,63.37994402,138.7101608,2108,2212,-17.03904173,-6.795559525,108,10.24348221,NaN,134.0813573,1176,1292,10.87420103,-4.813743187,176,-15.68794422,137.2665414,266.8546438,2044,2164,-5.1931927,13.18138668,44,18.37457938,NaN,245.2296246,1180,1284,7.975346451,-1.289529741,180,-9.264876192,81.06591239,174.7371061,2052,2172,-4.562152287,10.62199374,52,15.18414602,NaN,203.4299748,1180,1288,9.338022547,-3.01668278,180,-12.35470533,108.1013323,217.033984,2048,2168,-4.869076587,11.88787331,48,16.7569499,NaN,220.0349619
AE03,81,1,1,1220,1264,-8.786033976,-0.539146324,220,8.246887652,71.80684276,239.4157062,2200,2228,-8.164660365,-12.04528666,200,-3.880626292,NaN,176.4359986,1220,1264,-10.53249766,-1.265225311,220,9.267272353,80.69147984,261.9015039,2196,2228,-9.398142854,-13.6737857,196,-4.275642851,NaN,173.8883653,1220,1264,-9.65926582,-0.902185818,220,8.757080003,76.2491613,249.9538683,2196,2228,-8.736764622,-12.85953618,196,-4.122771559,NaN,174.3998861,1140,1204,7.22107675,18.60827337,140,11.38719662,99.14996683,267.9123332,2120,2164,7.98786081,1.34880966,120,-6.63905115,NaN,230.9205586,1144,1200,6.935330492,17.81473595,144,10.87940546,94.72855581,278.8059495,2124,2164,8.240137345,3.133019065,124,-5.10711828,NaN,183.1835431,1140,1204,7.018290568,18.25916098,140,11.24087041,97.87588337,267.9201007,2124,2164,8.039060518,2.240914363,124,-5.798146156,NaN,207.0520509
AE03,82,1,1,1212,1252,-8.641708789,-15.01169464,212,-6.369985847,55.73617001,199.7868048,2212,2236,-9.635210843,-6.768187344,212,2.867023499,NaN,134.2844288,1212,1256,-10.17752342,-17.01083626,212,-6.833312841,59.79019348,215.7384828,2212,2240,-11.66328616,-8.494864824,212,3.168421333,NaN,139.5380295,1212,1252,-9.409616107,-15.95945882,212,-6.549842717,57.30988357,206.7056674,2212,2240,-10.6492485,-7.586604689,212,3.062643812,NaN,135.5647561,1108,1164,7.569988694,-4.782090089,108,-12.35207878,108.0783505,366.9449637,2104,2144,5.946998171,10.24594279,104,4.298944615,NaN,151.6737379,1112,1168,6.987209959,-2.297284033,112,-9.284493993,81.23756443,249.6556436,2108,2144,5.129091011,9.079236318,108,3.950145307,NaN,145.4188078,1108,1164,7.344994415,-3.448151701,108,-10.79314612,94.43798488,306.6359569,2104,2144,5.48153753,9.662589552,104,4.181052021,NaN,148.5462729
AE03,83,1,1,1192,1276,-8.285237411,-0.36928409,192,7.915953321,68.92534971,133.6673403,2280,2308,-10.81779095,-13.76207785,280,-2.944286898,NaN,119.5666122,1196,1280,-10.21329532,-1.139722327,196,9.073572993,79.00491151,145.5881014,2280,2308,-12.85749823,-16.06516051,280,-3.207662276,NaN,136.19074,1192,1276,-9.338635511,-0.850473659,192,8.488161852,73.90765209,139.6277209,2280,2308,-11.83764459,-14.91361918,280,-3.075974587,NaN,127.8786761,1096,1188,8.574376524,19.81906356,96,11.24468704,97.90911532,178.833997,2184,2228,4.605001637,-1.173858946,184,-5.778860583,NaN,204.4694784,1100,1192,6.86513573,17.78057308,100,10.91543735,95.04229068,176.6847169,2184,2224,3.296766548,-0.905136117,184,-4.201902666,NaN,130.9750958,1096,1192,7.64519689,18.85913697,96,11.21394008,97.6413971,170.4706632,2184,2224,3.950884093,-0.968848374,184,-4.919732467,NaN,165.1634405
AE03,84,1,1,1212,1252,-8.340678112,-0.738537502,212,7.602140609,66.19293707,240.6832322,2208,2240,-7.081158853,-11.78130142,208,-4.700142564,NaN,181.8854445,1212,1256,-9.979441312,-1.533414944,212,8.446026367,73.54077234,258.0222804,2208,2240,-8.653740136,-13.63426512,208,-4.980524982,NaN,193.1063399,1212,1252,-9.160059712,-1.211005825,212,7.949053886,69.21356111,248.9231612,2208,2240,-7.867449495,-12.70778327,208,-4.840333773,NaN,187.4958922,1100,1160,7.756226708,18.06277929,100,10.30655259,89.74064307,303.881571,2100,2148,9.740278265,1.422889844,100,-8.317388421,NaN,255.7955228,1104,1160,7.160053539,17.31527016,104,10.15521662,88.42293891,278.11058,2100,2144,8.703399883,2.657258794,100,-6.046141089,NaN,197.1882605,1100,1160,7.40695319,17.68902473,100,10.28207154,89.52748303,290.9960755,2100,2148,9.221839074,1.972762246,100,-7.249076828,NaN,226.4918916
AE03,85,1,1,1204,1248,-8.094692231,-14.961154,204,-6.866461773,60.08024036,211.5367365,2256,2276,-6.26027047,-4.72111177,256,1.5391587,NaN,85.91450506,1204,1248,-10.06299958,-17.41965677,204,-7.356657184,64.36935739,222.5332444,2256,2276,-7.563121735,-5.985237965,256,1.57788377,NaN,90.9699182,1204,1248,-9.078845907,-16.19040539,204,-7.111559479,62.22479888,217.0349904,2256,2276,-6.911696102,-5.353174867,256,1.558521235,NaN,88.44221163,1116,1172,7.756611309,-5.373774095,116,-13.1303854,114.888386,355.3542537,2172,2200,10.36068566,12.43560621,172,2.074920547,NaN,92.12804554,1116,1176,7.022482193,-2.712319486,116,-9.734801679,85.17767142,235.729616,2172,2200,9.958210576,12.14102489,172,2.182814313,NaN,97.32212858,1116,1172,7.389546751,-3.964934097,116,-11.35448085,99.34955748,291.7752836,2172,2200,10.15944812,12.28831555,172,2.12886743,NaN,94.72508706
AE03,86,1,1,1188,1224,-8.473189753,-13.46440909,188,-4.991219336,57.8928869,175.2402146,2220,2248,-7.362228915,-4.66486647,220,2.697362445,NaN,119.4600829,1184,1224,-10.1512856,-15.70988225,184,-5.558596653,64.47386615,186.4008337,2220,2248,-9.151151344,-6.211612875,220,2.939538469,NaN,126.5106036,1184,1224,-9.255621877,-14.58714567,184,-5.331523795,61.84006017,180.8205241,2220,2248,-8.25669013,-5.438239673,220,2.818450457,NaN,122.9853433,1128,1180,7.121990147,-2.155521156,128,-9.277511303,107.6093588,282.9562691,2164,2204,8.915558742,12.80554934,164,3.889990602,NaN,134.6567353,1128,1180,6.691885533,-0.232805677,128,-6.92469121,80.31912406,197.2704361,2164,2204,7.99238927,11.66609014,164,3.673700868,NaN,125.5520632,1128,1180,6.90693784,-1.194163416,128,-8.101101256,93.96424145,239.7889542,2164,2204,8.453974006,12.23581974,164,3.781845735,NaN,130.1043992
AE03,87,1,1,1212,1256,-8.48282342,-1.208627358,212,7.274196062,59.2118338,230.7648948,2120,2192,0.38405502,-10.91988983,120,-11.30394485,NaN,192.3552832,1216,1256,-10.48251657,-2.959065748,216,7.523450822,61.24076337,244.1626455,2120,2192,-0.984674257,-13.02352913,120,-12.03885487,NaN,210.1520645,1216,1256,-9.424852123,-2.083846553,216,7.34100557,59.75566208,237.2753801,2120,2192,-0.300309619,-11.97170948,120,-11.67139986,NaN,200.0970368,1160,1220,8.314954486,18.41832358,160,10.10336909,82.24125475,279.7237344,2060,2152,21.11517004,3.739776327,60,-17.37539371,NaN,285.4152876,1164,1216,6.418058577,15.77774039,164,9.359681811,76.18765278,282.4373189,2064,2152,17.63320415,3.12668322,64,-14.50652093,NaN,257.6539323,1160,1216,7.307997226,17.01090338,160,9.702906156,78.98149319,281.0805266,2064,2152,19.28937441,3.433229774,64,-15.85614463,NaN,255.9542472
AE03,88,1,1,1284,1296,-5.517297246,-4.862907014,284,0.654390233,11.26260155,53.70510843,2208,2252,-8.374416932,-14.88299889,208,-6.508581956,NaN,199.4835262,1284,1296,-7.086007832,-6.374580017,284,0.711427814,12.24426588,55.96645726,2208,2252,-10.17990847,-17.18177224,208,-7.001863771,NaN,210.3296411,1284,1296,-6.301652539,-5.618743515,284,0.682909024,11.75343372,53.85910579,2208,2252,-9.2771627,-16.03238556,208,-6.755222864,NaN,204.9065837,1220,1248,12.46136233,13.74817268,220,1.286810349,22.14707907,51.07448316,2144,2204,8.080902774,-4.671054255,144,-12.75195703,NaN,306.5801561,1228,1240,10.72714101,11.19683859,228,0.469697579,8.083886975,38.44840506,2148,2208,6.668087195,-2.780668848,148,-9.448756043,NaN,246.1258089,1224,1244,11.6153862,12.46668931,224,0.851303115,14.65163644,44.11005693,2148,2208,7.302031549,-3.796633425,148,-11.09866497,NaN,276.2863969
AE03,89,1,1,1216,1248,-8.229781083,-11.8284792,216,-3.59869812,62.55795829,140.4635518,2280,2312,-6.688058886,-2.39651934,280,4.291539546,NaN,170.3412228,1216,1248,-10.11311382,-14.02887061,216,-3.915756796,68.06954686,154.6392764,2280,2312,-8.68020639,-4.06274417,280,4.617462219,NaN,171.4212204,1216,1248,-9.17144745,-12.92867491,216,-3.757227458,65.31375258,147.5514141,2280,2312,-7.684132638,-3.229631755,280,4.454500883,NaN,170.8812216,1148,1196,8.341106215,1.411470974,148,-6.929635241,120.461294,240.4429402,2212,2260,10.83792191,16.49776595,212,5.659844047,NaN,162.4770127,1148,1196,6.505426711,1.596192867,148,-4.909233844,85.33965224,142.7214342,2212,2256,8.610043528,14.13851034,212,5.528466811,NaN,182.7552487,1148,1196,7.423266463,1.503831921,148,-5.919434542,102.9004731,191.1554957,2212,2256,9.723982717,15.24206227,212,5.518079548,NaN,171.6219896
AE03,90,1,1,1260,1300,-8.32862712,-15.03236347,260,-6.703736345,58.65642368,218.4099859,2188,2204,-5.305014507,-4.425112874,188,0.879901633,NaN,61.61653786,1260,1300,-10.5991139,-17.45326988,260,-6.854155978,59.97256698,226.302869,2188,2204,-6.6054748,-5.62947769,188,0.97599711,NaN,66.53396981,1260,1300,-9.46387051,-16.24281667,260,-6.778946162,59.31449533,222.3564274,2188,2204,-5.955244654,-5.027295282,188,0.927949372,NaN,64.07525384,1172,1224,8.324338177,-3.872531905,172,-12.19687008,106.7203037,348.7557215,2104,2124,12.95396562,13.98612679,104,1.032161177,NaN,58.52554023,1172,1228,5.895954407,-3.441692283,172,-9.33764669,81.70264047,250.951386,2108,2124,11.37483022,12.13091193,108,0.756081709,NaN,47.92659682,1172,1228,7.110146292,-3.702203356,172,-10.81234965,94.60601213,296.2402507,2104,2124,12.09249854,13.05851936,104,0.966020818,NaN,53.22606853
AE03,91,1,1,1180,1208,-8.511721519,-11.66328616,180,-3.151564638,54.78521471,139.4930969,2244,2304,-11.63022385,-2.091709066,244,9.538514782,NaN,218.6523767,1180,1208,-10.66332355,-14.14698972,180,-3.48366617,60.55830072,149.5468879,2244,2304,-13.86422763,-3.829969128,244,10.03425851,NaN,231.7739449,1180,1208,-9.587522532,-12.90513794,180,-3.317615404,57.67175772,141.7300237,2244,2304,-12.74722574,-2.960839097,244,9.786386644,NaN,223.4076084,1076,1120,7.384428436,1.507420377,76,-5.877008059,102.1629525,218.2021896,2140,2212,2.732007861,17.19943285,140,14.46742499,NaN,294.0605889,1076,1116,6.078150942,1.613177563,76,-4.464973379,77.61685174,153.2992962,2140,2212,1.823815588,14.52101777,140,12.69720218,NaN,280.446893,1076,1116,6.731289689,1.634647827,76,-5.096641862,88.59745897,185.7507429,2140,2212,2.277911725,15.86022531,140,13.58231359,NaN,275.8804456
AE03,92,1,1,1200,1268,-8.75477299,-15.43574394,200,-6.680970952,54.88052735,133.0360227,2088,2104,-4.838463769,-3.977000163,88,0.861463606,NaN,56.69887129,1200,1264,-11.10254238,-17.31649944,200,-6.21395706,51.0442633,128.6156968,2084,2108,-6.418344701,-5.22689643,84,1.191448271,NaN,55.13350871,1200,1264,-9.928657686,-16.33836381,200,-6.409706121,52.65223492,130.8258597,2088,2108,-5.518955419,-4.530883708,88,0.98807171,NaN,55.91619,1132,1216,7.957329469,-5.907680296,132,-13.86500976,113.8934824,239.2039762,2020,2052,14.06156588,15.55312778,20,1.491561903,NaN,54.84729757,1132,1208,5.690805981,-2.879367199,132,-8.570173181,70.39929181,159.8850075,2024,2048,11.64328282,12.81847165,24,1.175188834,NaN,56.49425645,1132,1212,6.824067725,-4.366471861,132,-11.19053959,91.92417067,198.9692754,2020,2048,12.79806116,14.11797947,20,1.319918316,NaN,55.63257998
AE03,93,1,1,1196,1228,-8.533392232,-4.625733983,196,3.907658249,67.25405673,157.2333072,2124,2160,-4.728447443,-7.792829674,124,-3.064382231,NaN,106.3950692,1196,1228,-10.19898753,-6.235942801,196,3.963044725,68.20730416,156.0211211,2124,2156,-6.790035957,-9.969889057,124,-3.1798531,NaN,122.3987202,1196,1228,-9.366189879,-5.430838392,196,3.935351487,67.73068044,156.6272141,2124,2156,-5.7592417,-8.768924648,124,-3.009682948,NaN,114.3968947,1112,1156,8.750637962,14.0593228,112,5.308684837,91.3668925,173.6732782,2040,2084,13.92102508,9.350168873,40,-4.570856211,NaN,151.4000777,1116,1156,6.686620479,11.54808837,116,4.861467887,83.6699159,159.0430573,2040,2088,10.78353899,7.012063232,40,-3.77147576,NaN,117.1937079,1116,1156,7.794307931,12.80370558,116,5.009397652,86.2159105,166.3581677,2040,2084,12.35228204,8.258310558,40,-4.093971481,NaN,132.100824
AE03,94,1,1,1216,1256,-7.642943125,-3.07445584,216,4.568487285,52.75716088,147.361182,2200,2244,-8.709074409,-12.8317554,200,-4.122680992,NaN,118.1415007,1216,1260,-9.845658968,-4.74556341,216,5.100095559,58.89620461,150.7522802,2196,2240,-10.59197783,-15.10123062,196,-4.50925279,NaN,134.560552,1216,1260,-8.744301047,-3.858452929,216,4.885848118,56.42206251,149.0567311,2196,2240,-9.563888883,-13.88920933,196,-4.325320449,NaN,126.3510264,1120,1180,9.282912101,16.35349803,120,7.070585926,81.6515437,189.0318674,2108,2164,7.756087185,0.029045511,108,-7.727041674,NaN,204.7067451,1124,1180,7.010064388,13.44545134,124,6.435386955,74.31622848,182.0472403,2104,2160,6.238325776,0.156864329,104,-6.081461448,NaN,159.5458541,1120,1180,8.081184132,14.89947468,120,6.818290553,78.73802184,183.531769,2104,2160,7.059996817,0.168235369,104,-6.891761448,NaN,173.3037029
AE03,95,1,1,1196,1276,-4.674648912,-13.39220526,196,-8.71755635,101.1144712,176.7866312,2176,2268,-11.76714492,-5.607532722,176,6.159612196,NaN,96.44841435,1200,1268,-7.667125549,-14.84390005,200,-7.176774502,83.24302472,168.8301627,2180,2292,-16.32625596,-7.942608976,180,8.383646979,NaN,112.616369,1196,1272,-6.101949042,-14.10071685,196,-7.998767803,92.77728118,172.5796704,2180,2288,-13.97705895,-6.591950024,180,7.38510893,NaN,102.2640543,1088,1184,13.87240215,-1.73785369,88,-15.61025584,181.062525,267.2534476,2032,2188,0.329884895,13.26341528,32,12.93353039,NaN,163.194426,1092,1176,10.45344006,0.736761337,92,-9.716678718,112.7032383,196.7267,2040,2212,-2.977036275,10.3840287,40,13.36106497,NaN,147.890345,1088,1180,12.2273564,-0.479016015,88,-12.70637242,147.3805361,227.1376875,2036,2200,-1.30719513,11.69915165,36,13.00634678,NaN,142.9141042
AE03,96,1,1,1200,1232,-9.052738278,-12.33460179,200,-3.281863513,57.05026482,144.4039181,2220,2252,-7.207198962,-1.565396609,220,5.641802353,NaN,209.5386521,1200,1232,-10.5253585,-14.09141948,200,-3.566060983,61.99061072,153.7542292,2220,2256,-9.076746455,-3.062181469,220,6.014564987,NaN,217.4313403,1200,1232,-9.789048388,-13.21301064,200,-3.423962248,59.52043777,149.0790736,2220,2252,-8.141972708,-2.377608792,220,5.764363917,NaN,213.4849962,1148,1192,7.137182686,0.821741156,148,-6.315441531,109.7844595,232.2012975,2168,2216,9.586255212,17.38381049,168,7.797555278,NaN,261.9431815,1148,1192,6.251905741,1.696111177,148,-4.555794564,79.19564154,151.5578013,2164,2216,8.054825463,15.3531737,164,7.29834824,NaN,216.0012411,1148,1192,6.694544214,1.258926166,148,-5.435618047,94.4900505,187.881901,2164,2216,8.767553724,16.3684921,164,7.600938372,NaN,236.728335
AE03,97,1,1,1204,1256,-8.608016937,-14.60901094,204,-6.000993998,52.5075612,158.0699483,2152,2168,-3.548020024,-2.575901752,152,0.972118272,NaN,61.16812119,1200,1252,-10.78215866,-17.01083626,200,-6.228677601,54.49974962,168.3664677,2156,2172,-4.858018506,-3.984350354,156,0.873668152,NaN,61.05143082,1204,1256,-9.785312516,-15.89202083,204,-6.106708311,53.43254142,163.218208,2156,2172,-4.068093403,-3.206409024,156,0.861684379,NaN,61.10977601,1112,1188,7.658547507,-4.426566595,112,-12.0851141,105.7424601,258.6900726,2068,2092,16.13963727,17.6745728,68,1.534935529,NaN,74.62970664,1112,1176,5.953107805,-2.491973323,112,-8.445081128,73.89286081,225.6859295,2072,2096,13.13045418,14.16168588,72,1.031231703,NaN,47.59613269,1112,1184,6.805827656,-3.481541604,112,-10.28736926,90.01253313,242.188001,2068,2092,14.56678082,15.84675308,68,1.279972259,NaN,60.49308656
AE03,98,1,1,1252,1292,-7.23627523,-1.092963453,252,6.143311777,53.49070357,210.7265596,2200,2256,-0.147715354,-11.20918192,200,-11.06146657,NaN,278.2051698,1252,1292,-9.12235313,-2.480073375,252,6.642279755,57.83528988,216.1986661,2200,2256,-1.297214374,-12.94638734,200,-11.64917297,NaN,289.3228975,1252,1292,-8.17931418,-1.786518414,252,6.392795766,55.66299673,212.851799,2200,2256,-0.722464864,-12.07778463,200,-11.35531977,NaN,283.5988917,1200,1252,9.831156533,18.15936799,200,8.328211452,72.51494084,235.5756337,2148,2216,19.3513152,2.236499002,148,-17.1148162,NaN,387.3869202,1200,1252,7.858679825,15.7509164,200,7.892236576,68.71884458,223.4378331,2152,2220,16.71528525,2.988805234,152,-13.72648002,NaN,301.80231,1200,1252,8.844918179,16.95514219,200,8.110224014,70.61689271,227.6922234,2148,2216,18.09714303,2.681572523,148,-15.4155705,NaN,343.1302859
AE03,99,1,1,1208,1244,-8.222546502,-2.890311232,208,5.332235269,61.57696769,174.5184516,2212,2252,-7.069035961,-13.5388964,212,-6.469860435,NaN,208.2394751,1208,1248,-9.922119394,-4.050496133,208,5.871623261,67.80585206,190.5246881,2212,2252,-8.747558169,-15.56605079,212,-6.81849262,NaN,216.0548574,1208,1248,-9.072332948,-3.451985575,208,5.620347373,64.90410327,181.9593882,2212,2252,-7.908297065,-14.55247359,212,-6.644176527,NaN,212.1471662,1108,1156,8.025466,15.17713143,108,7.151665435,82.58785466,214.4261056,2108,2168,9.380475976,-2.597575803,108,-11.97805178,NaN,335.9153887,1108,1156,6.83236822,13.91566765,108,7.083299432,81.79836002,223.0380522,2112,2168,8.299635784,-0.542117399,112,-8.841753183,NaN,237.9176311,1108,1156,7.42891711,14.54639954,108,7.117482433,82.19310733,217.6405318,2112,2168,8.774024676,-1.569846601,112,-10.34387128,NaN,285.8990193
AE03,100,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2280,2324,-8.685018035,-15.69619274,280,-7.011174702,NaN,201.8975505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2280,2324,-10.43966278,-17.85342528,280,-7.413762497,NaN,209.7364312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2280,2324,-9.562340409,-16.77480901,280,-7.212468599,NaN,205.8169908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2112,2172,7.804623706,-6.108209791,112,-13.9128335,NaN,351.1231311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2116,2176,5.864499068,-4.311943663,116,-10.17644273,NaN,236.3167738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2112,2176,6.892141307,-5.258637318,112,-12.15077862,NaN,293.7199525
AE03,101,1,1,1204,1240,-8.412968421,-2.661889316,204,5.751079105,66.41380103,202.7325667,2184,2252,-2.219548146,-14.74263744,184,-12.52308929,NaN,265.1318732,1204,1244,-10.30149821,-3.94759809,204,6.353900121,73.37521371,209.9871749,2184,2252,-3.861830206,-16.96580107,184,-13.10397086,NaN,279.7529568,1204,1244,-9.357233316,-3.255607474,204,6.101625842,70.46193544,206.0871821,2184,2252,-3.040689176,-15.85421925,184,-12.81353008,NaN,272.442415,1084,1140,7.700884347,15.89770729,84,8.196822948,94.65739532,235.6217276,2068,2148,16.63071117,-4.75193314,68,-21.38264431,NaN,392.9808496,1088,1136,6.275594242,13.93301202,88,7.657417778,88.42831257,252.6173141,2068,2148,13.94251003,-2.470043203,68,-16.41255324,NaN,291.4649921,1088,1140,7.060965636,14.97567749,88,7.914711851,91.39955972,243.1071679,2068,2148,15.2866106,-3.610988172,68,-18.89759877,NaN,340.5204722
AE03,102,1,1,1208,1244,-8.029527626,-12.26879702,208,-4.239269398,73.69332724,149.4349294,2228,2280,-11.84734577,-1.353808413,228,10.49353735,NaN,272.2919482,1208,1244,-10.11072778,-14.61362146,208,-4.502893682,78.27603921,150.0074,2228,2280,-14.06130763,-2.693824519,228,11.36748311,NaN,294.5738338,1208,1244,-9.070127702,-13.44120924,208,-4.37108154,75.98468323,149.7207716,2228,2280,-12.9543267,-2.023816466,228,10.93051023,NaN,283.432891,1096,1144,8.441222993,1.035249366,96,-7.405973627,128.741721,238.9174016,2112,2180,1.703154031,17.43907358,112,15.73591955,NaN,360.3310952,1096,1144,6.238816234,0.583622395,96,-5.655193838,98.30704562,170.9665929,2112,2180,1.019345728,15.58499505,112,14.56564932,NaN,339.0140873,1096,1144,7.340019613,0.809435881,96,-6.530583733,113.5243833,198.9286077,2112,2180,1.361249879,16.51203431,112,15.15078444,NaN,349.6725912
