,subject,amp,vel,eye,tracker
61,AE04,-4.788024924,152.7724111,left,ML
62,AE04,7.551998993,211.0373807,left,ML
63,AE04,-6.662495066,195.6052781,left,ML
64,AE04,-9.516931964,233.7543416,left,ML
65,AE04,-4.982051415,150.778037,left,ML
66,AE04,7.626119508,235.3882445,left,ML
67,AE04,-6.864503699,195.6924053,left,ML
68,AE04,-10.27785074,247.6873837,left,ML
69,AE04,8.143423267,236.1526984,left,ML
70,AE04,-9.771817443,240.6170377,left,ML
71,AE04,10.82436452,267.0293019,left,ML
72,AE04,10.86368779,269.956831,left,ML
73,AE04,11.44918239,272.9262874,left,ML
74,AE04,11.00499551,254.4384926,left,ML
75,AE04,-7.501680825,201.8328297,left,ML
76,AE04,4.919022148,159.7740322,left,ML
77,AE04,7.657889698,215.9944261,left,ML
78,AE04,8.294674651,252.1710903,left,ML
79,AE04,-9.533368687,239.5067483,left,ML
80,AE04,11.02781495,278.6997398,left,ML
81,AE04,-9.62805384,227.8088599,left,ML
82,AE04,10.73668147,260.1343455,left,ML
83,AE04,10.43441229,252.2812026,left,ML
84,AE04,-9.392911505,249.8646189,left,ML
85,AE04,-7.596663422,259.5899575,left,ML
86,AE04,11.0437637,331.6141818,left,ML
87,AE04,5.522024809,218.8879461,left,ML
88,AE04,-4.429948992,173.5990702,left,ML
89,AE04,-9.61068191,226.2403923,left,ML
90,AE04,-4.98374037,146.8963883,left,ML
91,AE04,-10.56863862,261.0235582,left,ML
92,AE04,4.8114083,158.5493469,left,ML
93,AE04,8.251398378,224.3656033,left,ML
94,AE04,-7.05877186,211.8465199,left,ML
95,AE04,-4.560515148,167.1913795,left,ML
96,AE04,-9.393736967,231.4733861,left,ML
97,AE04,10.475234,247.4213377,left,ML
98,AE04,8.200274357,223.3211064,left,ML
100,AE04,7.428992718,222.675437,left,ML
101,AE04,-4.676263364,154.7243841,left,ML
102,AE04,-7.670654612,190.5372,left,ML
103,AE04,-3.926769457,127.5064129,left,ML
104,AE04,8.146169219,233.9795461,left,ML
105,AE04,8.163826286,216.9098184,left,ML
106,AE04,8.295184083,226.3484013,left,ML
107,AE04,-9.379527427,245.085417,left,ML
108,AE04,-7.262688885,215.1049315,left,ML
109,AE04,-10.72974445,237.6440327,left,ML
110,AE04,-6.97166002,185.7991884,left,ML
111,AE04,7.610722404,239.3748375,left,ML
112,AE04,-7.179656939,209.6291331,left,ML
113,AE04,-9.403640174,242.6437873,left,ML
114,AE04,7.566228152,222.9901179,left,ML
115,AE04,10.58263044,270.7913627,left,ML
116,AE04,-7.195591184,214.5103318,left,ML
117,AE04,11.28512989,287.1128241,left,ML
118,AE04,-7.206562887,219.8189757,left,ML
119,AE04,10.86623578,270.7669032,left,ML
120,AE04,8.157559802,231.4346936,left,ML
121,AE04,-6.11934252,204.4400127,left,ML
122,AE04,2.444363312,104.7665043,left,ML
123,AE04,-9.480959203,238.435793,left,ML
124,AE04,-7.768514872,194.9125408,left,ML
125,AE04,-4.694844556,163.0143405,left,ML
126,AE04,-4.863583455,171.7184209,left,ML
127,AE04,11.54473606,267.7823524,left,ML
128,AE04,-2.106740387,83.77854329,left,ML
129,AE04,-2.238050549,101.9906372,left,ML
130,AE04,-4.043279226,181.5986821,left,ML
131,AE04,8.662007953,308.8759425,left,ML
132,AE04,-2.047443427,90.40268926,left,ML
133,AE04,-7.302639398,201.4363636,left,ML
134,AE04,9.425953076,221.9952177,left,ML
135,AE04,-6.575889951,187.7444932,left,ML
136,AE04,11.18795667,276.556911,left,ML
137,AE04,-2.293260353,94.26796722,left,ML
138,AE04,-6.9718495,199.8951465,left,ML
139,AE04,-7.564094806,193.1596465,left,ML
140,AE04,10.73176982,272.4321229,left,ML
141,AE04,10.36929942,245.4397861,left,ML
142,AE04,2.717405236,106.3582443,left,ML
143,AE04,2.253004833,98.03374867,left,ML
144,AE04,5.397385345,178.8903568,left,ML
145,AE04,-4.673714395,163.9349843,left,ML
146,AE04,-9.805396914,245.9976723,left,ML
147,AE04,-7.68490536,196.467165,left,ML
148,AE04,2.344969096,102.5049068,left,ML
149,AE04,7.352977106,197.9537651,left,ML
150,AE04,2.494533666,110.0279323,left,ML
151,AE04,4.235107848,142.8996555,left,ML
152,AE04,5.767591819,203.6594745,left,ML
153,AE04,5.378575049,173.06981,left,ML
154,AE04,-4.026774427,164.3276775,left,ML
155,AE04,-2.083279544,92.24761303,left,ML
156,AE04,-2.381293302,94.25954213,left,ML
157,AE04,-1.799474213,74.47184154,left,ML
158,AE04,-7.155025461,197.4556039,left,ML
159,AE04,-7.349422119,191.2968183,left,ML
160,AE04,11.63320416,256.1909242,left,ML
161,AE04,7.935235006,233.9013971,left,ML
162,AE04,2.272218964,91.57983933,left,ML
163,AE04,-7.461713439,217.5367388,left,ML
164,AE04,-7.671067722,222.8541122,left,ML
165,AE04,7.87172163,228.0734621,left,ML
166,AE04,-8.942149231,219.4267035,left,ML
167,AE04,5.257570932,165.7434349,left,ML
168,AE04,-9.599687718,244.3636255,left,ML
169,AE04,8.354529586,232.9741212,left,ML
170,AE04,-11.00491881,272.0098412,left,ML
171,AE04,-3.582727105,149.6011155,left,ML
172,AE04,4.981633875,172.1679517,left,ML
173,AE04,8.569896714,306.8111388,left,ML
174,AE04,11.8617006,338.0840878,left,ML
0,AE05,3.713548351,160.9062146,left,ML
1,AE05,2.060501584,94.23873649,left,ML
2,AE05,-8.498227306,231.9341364,left,ML
3,AE05,3.479086689,151.6805773,left,ML
4,AE05,-8.046235479,185.0992414,left,ML
5,AE05,6.627963945,222.7934272,left,ML
6,AE05,3.081080439,131.908839,left,ML
7,AE05,7.148192367,211.3452638,left,ML
8,AE05,-7.034301258,174.0510874,left,ML
9,AE05,7.659107268,210.9565196,left,ML
10,AE05,-8.362081701,242.8766495,left,ML
11,AE05,6.695825998,213.2763132,left,ML
12,AE05,1.773298942,84.14421717,left,ML
13,AE05,-6.694166666,173.5827952,left,ML
14,AE05,1.285374444,69.67648704,left,ML
15,AE05,2.565849494,113.4908487,left,ML
16,AE05,1.731890161,127.8473312,left,ML
17,AE05,-1.795321316,134.5614857,left,ML
18,AE05,4.14067501,149.2270363,left,ML
19,AE05,7.614278594,334.3502292,left,ML
20,AE05,7.907154671,245.6320264,left,ML
21,AE05,3.54266122,146.21314,left,ML
22,AE05,5.289879144,254.6597189,left,ML
23,AE05,5.642402294,193.4069353,left,ML
24,AE05,7.056410894,187.3995287,left,ML
25,AE05,-6.16736757,233.6645147,left,ML
26,AE05,-6.382710426,264.5894571,left,ML
27,AE05,2.670587098,98.76816242,left,ML
28,AE05,1.531353352,72.09989194,left,ML
29,AE05,-8.034323257,191.1995589,left,ML
30,AE05,3.711374428,130.4014015,left,ML
31,AE05,-1.997599704,59.54007952,left,ML
32,AE05,-6.455516589,194.5567712,left,ML
33,AE05,-3.298865946,118.2612935,left,ML
34,AE05,5.192166014,149.4461788,left,ML
35,AE05,-5.220058825,204.3408806,left,ML
36,AE05,2.909929333,136.9488262,left,ML
37,AE05,0.66493817,43.22960035,left,ML
38,AE05,-1.99746322,99.11812094,left,ML
39,AE05,7.982391519,273.5660764,left,ML
40,AE05,-6.417955954,201.4115293,left,ML
41,AE05,-6.432227293,241.8071009,left,ML
42,AE05,-3.385458138,107.4841081,left,ML
43,AE05,-6.427926605,189.8250511,left,ML
44,AE05,5.858063751,198.2455655,left,ML
45,AE05,7.06403062,329.8499748,left,ML
47,AE05,-7.594871581,198.3150763,left,ML
48,AE05,4.421824521,154.722936,left,ML
49,AE05,4.847891849,183.4526771,left,ML
51,AE05,8.454148724,326.0567509,left,ML
52,AE05,-6.477237622,258.4433959,left,ML
53,AE05,-4.765150702,161.5282884,left,ML
54,AE05,7.208645254,355.1473609,left,ML
55,AE05,-1.946367514,88.74896664,left,ML
56,AE05,6.877339348,230.9059649,left,ML
57,AE05,6.974521704,233.309687,left,ML
58,AE05,-5.045992053,168.1709044,left,ML
59,AE05,3.453331918,135.9994004,left,ML
60,AE05,-8.677782518,194.481087,left,ML
61,AE05,-3.562329971,129.3227195,left,ML
62,AE05,5.144421197,225.6076128,left,ML
63,AE05,-5.800066952,191.4622711,left,ML
64,AE05,-7.293430017,266.4799169,left,ML
65,AE05,-4.03914812,232.1035091,left,ML
66,AE05,5.578413499,239.0471394,left,ML
67,AE05,-6.421989389,235.9885899,left,ML
68,AE05,-8.652609076,221.12364,left,ML
69,AE05,4.854980057,155.9522819,left,ML
70,AE05,-8.720426739,336.2596006,left,ML
71,AE05,7.112594414,265.5670782,left,ML
72,AE05,8.508138214,239.5021406,left,ML
73,AE05,6.719426931,185.7413922,left,ML
74,AE05,0.596498005,335.9707893,left,ML
75,AE05,-6.195677721,176.0007609,left,ML
76,AE05,3.678936084,142.1968657,left,ML
77,AE05,4.738453072,193.4867266,left,ML
78,AE05,0.431669231,35.43648044,left,ML
79,AE05,-7.542652681,215.9172425,left,ML
80,AE05,8.386374256,257.7684908,left,ML
81,AE05,-5.888956333,140.8949118,left,ML
82,AE05,5.396722978,166.4610472,left,ML
83,AE05,8.036029753,235.3523618,left,ML
84,AE05,-7.758318227,142.6295493,left,ML
85,AE05,-5.333931626,165.3951776,left,ML
86,AE05,6.936394146,218.530056,left,ML
87,AE05,2.220066746,101.175252,left,ML
88,AE05,-2.780479423,110.267188,left,ML
89,AE05,-5.447903095,172.5635552,left,ML
90,AE05,-3.862887729,144.2264968,left,ML
91,AE05,-7.191539129,184.7421028,left,ML
92,AE05,3.708477727,141.1199739,left,ML
93,AE05,4.385246724,154.4524675,left,ML
94,AE05,-5.848842565,163.8680246,left,ML
95,AE05,-2.441161314,63.48701652,left,ML
96,AE05,-6.474405742,175.967924,left,ML
97,AE05,7.401313398,220.4195535,left,ML
98,AE05,4.442332535,165.718787,left,ML
99,AE05,2.048939009,79.23320925,left,ML
100,AE05,4.899996417,178.2757197,left,ML
101,AE05,-4.409634108,163.0449055,left,ML
102,AE05,-6.457362503,153.3514057,left,ML
103,AE05,-3.451523287,143.5741743,left,ML
104,AE05,4.686326439,146.9258374,left,ML
105,AE05,4.193456054,157.9501786,left,ML
106,AE05,5.698381116,181.0983475,left,ML
107,AE05,-8.433103853,190.6207915,left,ML
108,AE05,-6.421998222,199.5390426,left,ML
109,AE05,-9.003250715,221.363419,left,ML
110,AE05,-5.629144937,204.4711053,left,ML
111,AE05,5.276387436,195.4584843,left,ML
112,AE05,-5.762413828,170.7504935,left,ML
113,AE05,-8.103444018,150.2067289,left,ML
114,AE05,5.09746164,159.7889238,left,ML
115,AE05,7.957574825,256.4564151,left,ML
116,AE05,-6.701475699,180.0993809,left,ML
117,AE05,7.82009979,216.0308106,left,ML
118,AE05,-5.559870334,159.5336938,left,ML
119,AE05,7.737596431,229.82853,left,ML
120,AE05,4.70512352,163.8867976,left,ML
121,AE05,-3.391133135,125.6422281,left,ML
122,AE05,1.633399552,79.48966059,left,ML
123,AE05,-7.669648529,215.8538221,left,ML
124,AE05,-6.56158213,197.1125835,left,ML
125,AE05,-3.405353779,115.212318,left,ML
126,AE05,-3.657529351,124.9902498,left,ML
127,AE05,8.219501994,213.8755786,left,ML
128,AE05,-1.348219059,75.19172869,left,ML
129,AE05,-1.612256014,69.4587402,left,ML
130,AE05,-2.782237077,110.6028521,left,ML
131,AE05,5.858131327,178.6977111,left,ML
132,AE05,-1.199035855,54.68051061,left,ML
133,AE05,-5.525668622,207.9732328,left,ML
134,AE05,7.173817387,200.1367062,left,ML
135,AE05,-5.88081566,188.7401231,left,ML
136,AE05,1.45192685,44.2011974,left,ML
137,AE05,-1.518573444,75.33790046,left,ML
138,AE05,-6.225199743,172.6835229,left,ML
139,AE05,-6.143964464,189.8172824,left,ML
140,AE05,6.648819498,213.126251,left,ML
141,AE05,7.707994612,239.5340783,left,ML
142,AE05,1.963537922,92.32636427,left,ML
143,AE05,1.74690088,80.15434111,left,ML
144,AE05,3.165921788,122.4499083,left,ML
145,AE05,-3.019838545,114.6697622,left,ML
146,AE05,-5.860589262,164.7395525,left,ML
147,AE05,-6.181941555,145.5478793,left,ML
148,AE05,1.542742739,75.29694924,left,ML
149,AE05,3.82310908,122.2919582,left,ML
150,AE05,1.927656482,88.84169973,left,ML
151,AE05,1.693755398,62.52846707,left,ML
152,AE05,3.986463205,125.6976107,left,ML
153,AE05,3.125415558,85.89273881,left,ML
154,AE05,-4.057573387,101.5550366,left,ML
155,AE05,-1.35544294,63.78115878,left,ML
156,AE05,-1.466569554,60.04920649,left,ML
157,AE05,-1.867193281,77.97689445,left,ML
158,AE05,-5.545817951,143.0408671,left,ML
159,AE05,-6.237757497,174.094581,left,ML
160,AE05,6.6561135,206.3533371,left,ML
161,AE05,2.858331261,75.24220112,left,ML
162,AE05,1.26964558,68.7223785,left,ML
163,AE05,-5.999418717,185.1793527,left,ML
164,AE05,-4.525134517,129.8693558,left,ML
165,AE05,5.739339301,202.6512361,left,ML
166,AE05,-7.217516577,104.9997164,left,ML
167,AE05,2.288051358,92.21829111,left,ML
168,AE05,-8.990012215,146.6083858,left,ML
169,AE05,4.778945737,186.7215216,left,ML
170,AE05,-8.455509004,105.1276276,left,ML
171,AE05,-2.165345657,78.08372621,left,ML
172,AE05,3.770541167,126.4379573,left,ML
173,AE05,4.316718535,161.4343017,left,ML
174,AE05,6.398655464,194.6681881,left,ML
0,AE06,6.49202112805054,303.59818065182,left,ML
1,AE06,1.71961794531592,75.2707196914985,left,ML
2,AE06,-9.3028629763153,304.402648014939,left,ML
3,AE06,5.13791825620876,287.303575689795,left,ML
4,AE06,-10.018507560461,328.779298476071,left,ML
5,AE06,12.7850941453144,478.449165995908,left,ML
6,AE06,5.43131678443285,193.32422623099,left,ML
7,AE06,11.746887088663,528.788487681723,left,ML
8,AE06,-10.8995400780709,351.36353331044,left,ML
9,AE06,11.9098758731854,481.347001267257,left,ML
10,AE06,-10.7783827410433,414.5837975207,left,ML
11,AE06,13.2901369192624,572.183038953747,left,ML
12,AE06,9.03925101437028,361.963058224246,left,ML
13,AE06,-9.22953210485198,314.436393316721,left,ML
14,AE06,1.47023206676547,62.8501627515777,left,ML
15,AE06,5.300629051462,285.959724874724,left,ML
16,AE06,2.16539626297769,64.5876199424329,left,ML
17,AE06,-0.632116198918251,40.2624992068047,left,ML
18,AE06,-11.7493077787181,427.495041715004,left,ML
19,AE06,13.010737512895,516.757771718639,left,ML
20,AE06,13.2869013290507,451.312309322372,left,ML
21,AE06,5.30789923365167,270.067150381029,left,ML
22,AE06,8.84727329349112,408.846677863243,left,ML
23,AE06,12.9561834296108,437.917863106044,left,ML
24,AE06,15.1016296099575,539.330114134265,left,ML
25,AE06,-8.09131671810238,289.036536134801,left,ML
26,AE06,-9.49006430380054,281.558852899792,left,ML
27,AE06,5.29319128696021,314.674133031392,left,ML
28,AE06,1.876090264991,87.2382935564226,left,ML
29,AE06,-11.7826722631213,428.117501653111,left,ML
30,AE06,6.77165349059355,245.738290899484,left,ML
31,AE06,15.4744051735948,637.996462847283,left,ML
32,AE06,-8.56837201521526,271.774835341495,left,ML
33,AE06,-3.74834353101984,136.736935744639,left,ML
34,AE06,8.3768620540189,286.739371651709,left,ML
35,AE06,-7.59149528480246,301.831927473666,left,ML
36,AE06,4.97070563737275,242.077981892922,left,ML
37,AE06,1.88170004573887,84.3027830007004,left,ML
38,AE06,-0.449639841502471,47.1647067135319,left,ML
39,AE06,14.759540674107,542.515137660901,left,ML
40,AE06,-8.12136523357691,302.740090567186,left,ML
41,AE06,-12.2418846726033,496.691247095043,left,ML
42,AE06,-3.89659923031775,152.269764398732,left,ML
43,AE06,-9.18737431847614,235.455500222509,left,ML
44,AE06,9.9299144231276,375.582898720556,left,ML
45,AE06,15.2104640273231,529.547799595114,left,ML
46,AE06,-0.623955857738976,42.2845637801587,left,ML
47,AE06,-10.9890074221483,387.84826007412,left,ML
48,AE06,8.5328751001687,406.113561739959,left,ML
49,AE06,8.75069662599368,330.330244161152,left,ML
51,AE06,13.5241984332825,494.907805547183,left,ML
52,AE06,-6.66619076653504,252.576342569742,left,ML
53,AE06,-5.510113844225,146.382846008752,left,ML
54,AE06,14.4151050681419,598.072213536575,left,ML
55,AE06,-3.38334992321442,75.3705871880644,left,ML
56,AE06,14.6423249943843,510.557324210619,left,ML
57,AE06,13.3155769665394,613.518740987728,left,ML
58,AE06,-3.34583497203526,114.023301536987,left,ML
59,AE06,4.80658708947188,223.243967983746,left,ML
60,AE06,-12.0477489795707,439.286910869675,left,ML
61,AE06,-4.38128367235672,133.472759565568,left,ML
62,AE06,8.43188464058897,418.693944701645,left,ML
63,AE06,-7.75766894024286,286.021816834083,left,ML
64,AE06,-10.2147312650087,239.884393074439,left,ML
65,AE06,-3.80139324485175,182.188878436107,left,ML
66,AE06,8.72423365040291,345.800621255822,left,ML
68,AE06,-12.6983275162822,398.109397974473,left,ML
69,AE06,9.33743981580727,363.551804446948,left,ML
70,AE06,-12.7479563837829,366.250571662849,left,ML
71,AE06,12.313081681201,574.649843994224,left,ML
72,AE06,13.6409015128714,471.775581339232,left,ML
73,AE06,12.1338383775891,524.797409494487,left,ML
74,AE06,14.0972496435606,570.317859535329,left,ML
75,AE06,-8.25716178545333,344.109438899333,left,ML
76,AE06,6.47861856636767,321.284922237709,left,ML
77,AE06,9.78880398863515,430.971216961954,left,ML
78,AE06,9.02324003768333,335.510532923563,left,ML
79,AE06,-13.7347285109624,344.29041993233,left,ML
80,AE06,13.6320968204911,546.147620083451,left,ML
81,AE06,-10.1617437744235,396.350491073483,left,ML
82,AE06,14.0159764944749,563.091033081521,left,ML
83,AE06,12.8398541187915,542.881778398036,left,ML
84,AE06,-12.6890544858211,343.927049545034,left,ML
85,AE06,-6.56592893099073,227.775623934042,left,ML
86,AE06,14.8235476645992,591.801377311407,left,ML
87,AE06,6.10679395440592,288.882184499807,left,ML
88,AE06,-4.48451521043284,156.645858792547,left,ML
89,AE06,-9.639869503212,343.251724674096,left,ML
90,AE06,-2.58706194211366,111.167052856561,left,ML
91,AE06,-13.9698658939968,482.985255688856,left,ML
92,AE06,5.17721176703586,268.858142895913,left,ML
93,AE06,9.99636627846579,348.832176179876,left,ML
94,AE06,-6.61785466282358,219.602282464798,left,ML
95,AE06,-4.25866876930148,120.635068565943,left,ML
96,AE06,-10.8528696459377,345.598160821643,left,ML
97,AE06,12.8887182644806,579.746917429974,left,ML
98,AE06,8.9177934586595,380.102942138016,left,ML
100,AE06,7.96640687031255,373.167037756903,left,ML
101,AE06,-3.19474240216225,139.202121667585,left,ML
102,AE06,-9.18089521820068,273.691458582657,left,ML
103,AE06,-5.90865361565302,114.056986452326,left,ML
104,AE06,9.06199946729494,385.596219376029,left,ML
105,AE06,10.2960493699357,367.038650993005,left,ML
106,AE06,8.26530557428574,329.723838731292,left,ML
107,AE06,-11.8628477195503,329.803339259752,left,ML
108,AE06,-6.98548224989182,254.75110500311,left,ML
109,AE06,-13.1822133126355,465.037113802536,left,ML
110,AE06,-9.19950897336692,289.04589579508,left,ML
111,AE06,8.4043838900609,457.922427664726,left,ML
112,AE06,-7.89036223058224,210.248944117706,left,ML
113,AE06,-12.7477513531314,518.169453960635,left,ML
114,AE06,10.5074139002348,425.700345379948,left,ML
115,AE06,14.0471640551782,515.153722078932,left,ML
116,AE06,-7.73584975742273,261.808799460418,left,ML
117,AE06,12.6987536105523,515.628434673772,left,ML
118,AE06,-5.32631183202378,162.045163671277,left,ML
119,AE06,12.9188644176643,451.60930778045,left,ML
120,AE06,8.25539233690542,434.420383198249,left,ML
121,AE06,-2.9901673141565,118.915467065307,left,ML
122,AE06,1.81148692783868,77.5068866030103,left,ML
123,AE06,-16.4181639205556,371.889072694564,left,ML
124,AE06,-6.72971929986763,238.615240485689,left,ML
125,AE06,-2.84839174776961,109.981118123193,left,ML
126,AE06,-3.72485103138525,108.345946205531,left,ML
127,AE06,14.1700416311711,585.659331788421,left,ML
128,AE06,-0.683793371191773,40.6236637581657,left,ML
129,AE06,-0.68072949982079,41.0503597645623,left,ML
130,AE06,-2.99842001950201,147.844190876824,left,ML
131,AE06,7.43840781645022,392.480092921643,left,ML
132,AE06,-0.408743052602114,41.2987744618826,left,ML
133,AE06,-5.55981825396598,160.450663628969,left,ML
134,AE06,13.6535323848586,553.505922573623,left,ML
135,AE06,-6.10083764995654,146.823133050398,left,ML
136,AE06,13.338805839237,564.363547385659,left,ML
137,AE06,-0.50688370995476,40.6803421513155,left,ML
138,AE06,-6.66691687770806,250.594502990075,left,ML
139,AE06,-7.08658153060933,188.979884074617,left,ML
140,AE06,13.2452237675693,531.346209923117,left,ML
141,AE06,12.281587353951,516.775327480252,left,ML
142,AE06,2.13255109196236,88.8642014707361,left,ML
143,AE06,1.6103058905196,70.8152813045047,left,ML
144,AE06,6.28365573432124,284.780174227614,left,ML
145,AE06,-2.1037933962102,81.9524851849475,left,ML
146,AE06,-10.5457432490894,327.880787445806,left,ML
147,AE06,-5.35499573274951,190.855085072237,left,ML
148,AE06,2.33770774671213,77.362707900557,left,ML
149,AE06,8.85794980055014,305.845359350456,left,ML
150,AE06,1.95123601775837,97.3127725181573,left,ML
151,AE06,5.94478174882283,298.882116723852,left,ML
152,AE06,13.8292458685142,586.891016188123,left,ML
153,AE06,5.16432237796367,256.956931630466,left,ML
154,AE06,-5.73549328741188,102.210617314435,left,ML
155,AE06,-0.767849588132554,50.0628085776428,left,ML
156,AE06,-0.661735650242403,48.8705511660954,left,ML
157,AE06,-0.381189398598051,38.161212525389,left,ML
158,AE06,-4.29419128170996,210.103427127746,left,ML
159,AE06,-6.62988262440378,213.294740887589,left,ML
160,AE06,14.5618824683215,606.993912210387,left,ML
161,AE06,7.38899299127543,341.229912153096,left,ML
162,AE06,1.74115958998869,92.5674796593485,left,ML
163,AE06,-7.95081707227588,242.591686774473,left,ML
164,AE06,-5.7689326662456,230.886392308844,left,ML
165,AE06,8.62315784306594,353.701657912264,left,ML
166,AE06,-11.0299371620421,305.393108306713,left,ML
167,AE06,5.11409627952283,225.548577914667,left,ML
168,AE06,-10.2210042138405,321.400742347327,left,ML
169,AE06,8.83136598070659,359.036673085792,left,ML
170,AE06,-14.4199219380816,505.788193747827,left,ML
171,AE06,-2.54325559713643,107.595093663826,left,ML
172,AE06,5.69845584491077,203.139545336395,left,ML
173,AE06,8.08554996047678,386.120344143581,left,ML
174,AE06,14.5198700282303,539.14604384893,left,ML
0,AE07,4.518547383,163.6783172,left,ML
1,AE07,2.158881975,101.7224586,left,ML
2,AE07,-8.644710355,199.3726473,left,ML
3,AE07,3.6791096,134.3201096,left,ML
4,AE07,-7.106001262,205.37041,left,ML
5,AE07,7.777221781,271.8095297,left,ML
6,AE07,4.393089995,175.337958,left,ML
7,AE07,8.036779696,208.9082706,left,ML
8,AE07,-8.70667169,212.716338,left,ML
9,AE07,7.68070664,250.8297326,left,ML
10,AE07,-8.362309496,198.2002461,left,ML
11,AE07,8.068994631,224.9742122,left,ML
12,AE07,5.92073379,185.3048827,left,ML
13,AE07,-8.18728025,175.2516928,left,ML
14,AE07,2.067916478,102.7913262,left,ML
15,AE07,4.047692757,186.0689965,left,ML
16,AE07,2.413940613,113.9792663,left,ML
17,AE07,-1.443438066,65.21333636,left,ML
18,AE07,-8.753405958,201.674169,left,ML
19,AE07,7.696672128,226.4981165,left,ML
20,AE07,7.494514711,171.4752899,left,ML
21,AE07,4.100390223,134.3767387,left,ML
22,AE07,5.458968045,159.4646908,left,ML
23,AE07,7.233542119,206.7400868,left,ML
24,AE07,7.827527565,200.4521634,left,ML
25,AE07,-5.460300243,159.0484856,left,ML
26,AE07,-3.013619516,109.7807934,left,ML
27,AE07,4.238704751,162.9666955,left,ML
28,AE07,1.894205626,99.39782823,left,ML
29,AE07,-7.079372884,184.0253682,left,ML
30,AE07,4.433434152,143.4981769,left,ML
31,AE07,-1.720262255,78.80966798,left,ML
32,AE07,-5.603175916,173.3498738,left,ML
33,AE07,-4.251007384,139.8904139,left,ML
34,AE07,6.560541027,200.0811172,left,ML
35,AE07,-6.437068933,174.5580694,left,ML
36,AE07,4.289337386,164.5896592,left,ML
37,AE07,1.722709564,85.6424528,left,ML
38,AE07,-1.658612993,70.6249379,left,ML
39,AE07,8.275303396,293.4466421,left,ML
40,AE07,-6.701989082,173.6462205,left,ML
41,AE07,-7.627578447,194.9566615,left,ML
42,AE07,-3.378898365,153.8605137,left,ML
43,AE07,-5.310339963,172.3284678,left,ML
44,AE07,5.698923545,166.4350699,left,ML
45,AE07,8.603336849,222.1461622,left,ML
46,AE07,-1.415577156,68.40477504,left,ML
47,AE07,-8.235413546,212.3238726,left,ML
48,AE07,6.398186495,195.546551,left,ML
49,AE07,6.381710562,203.1907039,left,ML
51,AE07,7.496604278,216.5955204,left,ML
52,AE07,-6.304676472,175.813342,left,ML
53,AE07,-4.59653322,138.0687981,left,ML
54,AE07,8.202008002,240.8165687,left,ML
55,AE07,-1.884044728,96.32765572,left,ML
56,AE07,8.704921781,248.2588991,left,ML
57,AE07,6.88848824,177.7136979,left,ML
58,AE07,-3.151959778,126.5245386,left,ML
59,AE07,4.040639904,143.6867392,left,ML
60,AE07,-8.207820427,196.1550913,left,ML
61,AE07,-3.850489622,123.3658907,left,ML
62,AE07,6.234357423,122.7252167,left,ML
63,AE07,-5.102390866,144.9990655,left,ML
64,AE07,-7.579000617,136.1101073,left,ML
65,AE07,-3.796433125,137.69337,left,ML
66,AE07,5.054092382,117.5605525,left,ML
67,AE07,-6.249708437,153.2747568,left,ML
68,AE07,-8.346669306,198.2107759,left,ML
69,AE07,6.114109195,201.1775486,left,ML
70,AE07,-7.977848735,183.1090175,left,ML
71,AE07,7.231445043,258.1143375,left,ML
72,AE07,7.931281071,212.2117719,left,ML
73,AE07,8.192438522,247.9186976,left,ML
74,AE07,7.658308927,189.5504421,left,ML
75,AE07,-6.007211978,164.5039357,left,ML
76,AE07,3.908562845,134.7516292,left,ML
77,AE07,6.361785683,207.6824485,left,ML
78,AE07,6.322014541,197.0532935,left,ML
79,AE07,-8.317790489,212.3858175,left,ML
80,AE07,8.174841889,224.9664588,left,ML
81,AE07,-8.09298838,187.8064506,left,ML
82,AE07,7.837249925,211.2478561,left,ML
83,AE07,7.464109361,210.0287293,left,ML
84,AE07,-7.542319312,186.4454219,left,ML
85,AE07,-6.28210039,183.4878214,left,ML
86,AE07,9.056021767,238.9571769,left,ML
87,AE07,4.664723271,156.1646912,left,ML
88,AE07,-1.387231867,74.02231399,left,ML
89,AE07,-8.328645092,218.3773833,left,ML
90,AE07,-3.763578467,144.8466261,left,ML
91,AE07,-8.321774593,271.7608759,left,ML
92,AE07,4.269535453,201.0201051,left,ML
93,AE07,6.172925678,216.5197005,left,ML
94,AE07,-3.99164633,137.1628469,left,ML
95,AE07,-4.169872724,128.0974567,left,ML
96,AE07,-6.958370895,192.7759394,left,ML
97,AE07,7.833864193,252.8997927,left,ML
98,AE07,6.150262339,189.3176773,left,ML
100,AE07,6.244183684,176.8185008,left,ML
101,AE07,-3.538398204,136.4170961,left,ML
102,AE07,-6.574959069,191.6586995,left,ML
103,AE07,-3.812710334,135.6636293,left,ML
104,AE07,6.660443642,188.1260363,left,ML
105,AE07,5.470446725,179.6512262,left,ML
106,AE07,5.515148738,166.0612998,left,ML
107,AE07,-7.975378159,200.3470928,left,ML
108,AE07,-5.330532737,145.0269601,left,ML
109,AE07,-8.198015712,202.0712168,left,ML
110,AE07,-6.257206043,199.9496638,left,ML
111,AE07,6.476653209,151.4233994,left,ML
112,AE07,-9.449277405,217.7635935,left,ML
113,AE07,-4.265559979,152.2364275,left,ML
114,AE07,5.388155206,134.7232963,left,ML
115,AE07,8.59988312,222.2913874,left,ML
116,AE07,-5.512710709,174.242984,left,ML
117,AE07,8.866344815,239.7212381,left,ML
